[N02-B-2024-T4]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
72,-3.686000,160.042867,1.418380
73,-3.684000,185.995764,1.648387
74,-3.682000,185.995764,1.648387
75,-3.680000,162.926522,1.443936
76,-3.678000,125.439004,1.111703
77,-3.676000,131.206314,1.162816
78,-3.674000,154.275556,1.367267
79,-3.672000,180.228454,1.597274
80,-3.670000,188.879420,1.673944
81,-3.668000,162.926522,1.443936
82,-3.666000,139.857280,1.239485
83,-3.664000,128.322659,1.137259
84,-3.662000,136.973625,1.213929
85,-3.660000,162.926522,1.443936
86,-3.658000,185.995764,1.648387
87,-3.656000,171.577488,1.520605
88,-3.654000,154.275556,1.367267
89,-3.652000,134.089970,1.188372
90,-3.650000,145.624591,1.290598
91,-3.648000,157.159212,1.392823
92,-3.646000,180.228454,1.597274
93,-3.644000,168.693833,1.495049
94,-3.642000,157.159212,1.392823
95,-3.640000,154.275556,1.367267
96,-3.638000,157.159212,1.392823
97,-3.636000,168.693833,1.495049
98,-3.634000,188.879420,1.673944
99,-3.632000,185.995764,1.648387
100,-3.630000,145.624591,1.290598
101,-3.628000,122.555349,1.086147
102,-3.626000,128.322659,1.137259
103,-3.624000,160.042867,1.418380
104,-3.622000,174.461143,1.546162
105,-3.620000,180.228454,1.597274
106,-3.618000,174.461143,1.546162
107,-3.616000,145.624591,1.290598
108,-3.614000,136.973625,1.213929
109,-3.612000,145.624591,1.290598
110,-3.610000,165.810177,1.469492
111,-3.608000,188.879420,1.673944
112,-3.606000,177.344799,1.571718
113,-3.604000,157.159212,1.392823
114,-3.602000,139.857280,1.239485
115,-3.600000,142.740935,1.265041
116,-3.598000,160.042867,1.418380
117,-3.596000,180.228454,1.597274
118,-3.594000,180.228454,1.597274
119,-3.592000,148.508246,1.316154
120,-3.590000,142.740935,1.265041
121,-3.588000,154.275556,1.367267
122,-3.586000,171.577488,1.520605
123,-3.584000,185.995764,1.648387
124,-3.582000,183.112109,1.622831
125,-3.580000,151.391901,1.341710
126,-3.578000,148.508246,1.316154
127,-3.576000,136.973625,1.213929
128,-3.574000,154.275556,1.367267
129,-3.572000,180.228454,1.597274
130,-3.570000,174.461143,1.546162
131,-3.568000,160.042867,1.418380
132,-3.566000,136.973625,1.213929
133,-3.564000,145.624591,1.290598
134,-3.562000,148.508246,1.316154
135,-3.560000,171.577488,1.520605
136,-3.558000,174.461143,1.546162
137,-3.556000,174.461143,1.546162
138,-3.554000,157.159212,1.392823
139,-3.552000,134.089970,1.188372
140,-3.550000,139.857280,1.239485
141,-3.548000,157.159212,1.392823
142,-3.546000,171.577488,1.520605
143,-3.544000,174.461143,1.546162
144,-3.542000,165.810177,1.469492
145,-3.540000,154.275556,1.367267
146,-3.538000,165.810177,1.469492
147,-3.536000,171.577488,1.520605
148,-3.534000,183.112109,1.622831
149,-3.532000,183.112109,1.622831
150,-3.530000,160.042867,1.418380
151,-3.528000,148.508246,1.316154
152,-3.526000,157.159212,1.392823
153,-3.524000,154.275556,1.367267
154,-3.522000,165.810177,1.469492
155,-3.520000,168.693833,1.495049
156,-3.518000,157.159212,1.392823
157,-3.516000,162.926522,1.443936
158,-3.514000,160.042867,1.418380
159,-3.512000,165.810177,1.469492
160,-3.510000,160.042867,1.418380
161,-3.508000,157.159212,1.392823
162,-3.506000,162.926522,1.443936
163,-3.504000,157.159212,1.392823
164,-3.502000,145.624591,1.290598
165,-3.500000,160.042867,1.418380
166,-3.498000,177.344799,1.571718
167,-3.496000,174.461143,1.546162
168,-3.494000,160.042867,1.418380
169,-3.492000,157.159212,1.392823
170,-3.490000,151.391901,1.341710
171,-3.488000,160.042867,1.418380
172,-3.486000,162.926522,1.443936
173,-3.484000,160.042867,1.418380
174,-3.482000,154.275556,1.367267
175,-3.480000,160.042867,1.418380
176,-3.478000,165.810177,1.469492
177,-3.476000,171.577488,1.520605
178,-3.474000,168.693833,1.495049
179,-3.472000,165.810177,1.469492
180,-3.470000,162.926522,1.443936
181,-3.468000,154.275556,1.367267
182,-3.466000,142.740935,1.265041
183,-3.464000,154.275556,1.367267
184,-3.462000,165.810177,1.469492
185,-3.460000,168.693833,1.495049
186,-3.458000,174.461143,1.546162
187,-3.456000,171.577488,1.520605
188,-3.454000,157.159212,1.392823
189,-3.452000,162.926522,1.443936
190,-3.450000,174.461143,1.546162
191,-3.448000,171.577488,1.520605
192,-3.446000,168.693833,1.495049
193,-3.444000,157.159212,1.392823
194,-3.442000,160.042867,1.418380
195,-3.440000,162.926522,1.443936
196,-3.438000,162.926522,1.443936
197,-3.436000,154.275556,1.367267
198,-3.434000,157.159212,1.392823
199,-3.432000,160.042867,1.418380
200,-3.430000,157.159212,1.392823
201,-3.428000,157.159212,1.392823
202,-3.426000,151.391901,1.341710
203,-3.424000,151.391901,1.341710
204,-3.422000,162.926522,1.443936
205,-3.420000,177.344799,1.571718
206,-3.418000,168.693833,1.495049
207,-3.416000,148.508246,1.316154
208,-3.414000,142.740935,1.265041
209,-3.412000,136.973625,1.213929
