[NO1-A-1045HR-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
178,0.354000,2095.789598,9.917015,1.302916,3.572864,16.710612
179,0.356000,1518.940179,9.929929,1.310062,3.572600,11.787723
180,0.358000,1098.622763,9.939281,1.317207,3.572414,8.200693
181,0.360000,805.849942,9.946084,1.324351,3.572284,5.702141
182,0.362000,675.406606,9.951376,1.331496,3.572188,4.588925
183,0.364000,675.406606,9.956201,1.338640,3.572101,4.588925
184,0.366000,750.773867,9.961295,1.345784,3.572009,5.232116
185,0.368000,759.470090,9.966690,1.352928,3.571910,5.306331
186,0.370000,814.546165,9.972312,1.360072,3.571806,5.776355
187,0.372000,1066.736614,9.979031,1.367215,3.571679,7.928573
188,0.374000,1574.016254,9.988463,1.374358,3.571491,12.257747
189,0.376000,2261.017824,10.002159,1.381501,3.571210,18.120686
190,0.378000,3072.665248,10.021206,1.388643,3.570811,25.047365
191,0.380000,3968.376155,10.046346,1.395784,3.570279,32.691449
192,0.382000,4895.973211,10.077991,1.402924,3.569603,40.607654
193,0.384000,5725.013079,10.115899,1.410062,3.568790,47.682761
194,0.386000,6374.331018,10.159073,1.417199,3.567860,53.224104
195,0.388000,6878.711917,10.206351,1.424334,3.566841,57.528540
196,0.390000,7261.345703,10.256778,1.431466,3.565751,60.793974
197,0.392000,7443.966373,10.309205,1.438597,3.564618,62.352477
198,0.394000,7507.738671,10.362494,1.445725,3.563465,62.896716
199,0.396000,7496.143708,10.415951,1.452851,3.562308,62.797763
200,0.398000,7533.827338,10.469484,1.459974,3.561149,63.119359
201,0.400000,7536.726079,10.523143,1.467095,3.559986,63.144097
202,0.402000,7522.232375,10.576744,1.474214,3.558825,63.020407
203,0.404000,7470.055041,10.630091,1.481331,3.557669,62.575120
204,0.406000,7426.573929,10.683079,1.488445,3.556520,62.204048
205,0.408000,7345.409186,10.735608,1.495557,3.555381,61.511380
206,0.410000,7139.598589,10.787099,1.502666,3.554265,59.754972
207,0.412000,6841.028287,10.836783,1.509774,3.553188,57.206944
208,0.414000,6484.483169,10.884124,1.516879,3.552163,54.164153
209,0.416000,6026.482122,10.928560,1.523982,3.551201,50.255527
210,0.418000,5429.341518,10.969237,1.531084,3.550322,45.159471
211,0.420000,4710.453799,11.005233,1.538184,3.549547,39.024413
212,0.422000,3919.097561,11.035861,1.545282,3.548889,32.270901
213,0.424000,3159.627472,11.060981,1.552379,3.548354,25.789509
214,0.426000,2440.739753,11.080852,1.559476,3.547934,19.654451
215,0.428000,1803.016777,11.095908,1.566571,3.547621,14.212060
216,0.430000,1237.762321,11.106695,1.573666,3.547402,9.388123
217,0.432000,837.736091,11.114058,1.580761,3.547259,5.974260
218,0.434000,591.343123,11.119127,1.587855,3.547167,3.871519
219,0.436000,478.292232,11.122921,1.594950,3.547102,2.906731
220,0.438000,429.013638,11.126139,1.602044,3.547051,2.486183
221,0.440000,376.836304,11.128998,1.609138,3.547007,2.040896
222,0.442000,359.443859,11.131609,1.616232,3.546969,1.892468
223,0.444000,426.114898,11.134396,1.623326,3.546927,2.461445
224,0.446000,585.545642,11.137984,1.630420,3.546867,3.822042
225,0.448000,826.141128,11.142991,1.637513,3.546776,5.875308
226,0.450000,1153.698838,11.150013,1.644607,3.546641,8.670717
227,0.452000,1629.092329,11.159882,1.651700,3.546442,12.727772
228,0.454000,2211.739230,11.173503,1.658792,3.546160,17.700138
229,0.456000,2846.563465,11.191439,1.665884,3.545783,23.117790
230,0.458000,3443.704070,11.213742,1.672975,3.545310,28.213846
231,0.460000,4055.338379,11.240326,1.680065,3.544741,33.433594
232,0.462000,4762.631134,11.271580,1.687154,3.544069,39.469699
233,0.464000,5461.227666,11.307810,1.694242,3.543287,45.431590
234,0.466000,6017.785900,11.348478,1.701327,3.542406,50.181313
235,0.468000,6426.508353,11.392554,1.708411,3.541450,53.669390
236,0.470000,6765.661026,11.439267,1.715493,3.540435,56.563753
237,0.472000,7000.459031,11.487998,1.722573,3.539375,58.567542
238,0.474000,7078.725033,11.537821,1.729651,3.538290,59.235472
239,0.476000,7087.421255,11.587938,1.736726,3.537199,59.309686
240,0.478000,7075.826292,11.638028,1.743799,3.536108,59.210733
241,0.480000,7067.130069,11.688031,1.750870,3.535018,59.136519
242,0.482000,7003.357772,11.737763,1.757939,3.533934,58.592280
243,0.484000,6788.850953,11.786497,1.765006,3.532872,56.761658
244,0.486000,6472.888205,11.833342,1.772071,3.531852,54.065201
245,0.488000,6116.343087,11.877800,1.779134,3.530884,51.022410
246,0.490000,5661.240782,11.919380,1.786195,3.529980,47.138522
247,0.492000,5130.771215,11.957471,1.793254,3.529153,42.611443
248,0.494000,4551.023055,11.991636,1.800311,3.528414,37.663815
249,0.496000,3950.983710,12.021632,1.807367,3.527767,32.543021
250,0.498000,3333.551920,12.047329,1.814422,3.527215,27.273797
251,0.500000,2727.715092,12.068707,1.821476,3.526759,22.103526
252,0.502000,2226.232934,12.086177,1.828530,3.526390,17.823828
253,0.504000,1803.016777,12.100386,1.835582,3.526094,14.212060
254,0.506000,1371.104398,12.111578,1.842634,3.525865,10.526078
255,0.508000,918.900833,12.119652,1.849686,3.525705,6.666928
256,0.510000,536.267048,12.124782,1.856737,3.525610,3.401494
257,0.512000,284.076598,12.127674,1.863788,3.525565,1.249276
258,0.514000,84.063483,12.128972,1.870839,3.525556,-0.457656

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,-3.696000,-192.766263,-1.645086
2,-3.694000,-184.070041,-1.570872
3,-3.692000,-175.373818,-1.496657
4,-3.690000,-160.880114,-1.372967
5,-3.688000,-166.677596,-1.422443
6,-3.686000,-186.968782,-1.595610
7,-3.684000,-204.361226,-1.744039
8,-3.682000,-210.158708,-1.793515
9,-3.680000,-204.361226,-1.744039
10,-3.678000,-178.272559,-1.521395
11,-3.676000,-166.677596,-1.422443
12,-3.674000,-172.475078,-1.471919
13,-3.672000,-181.171300,-1.546134
14,-3.670000,-198.563745,-1.694562
15,-3.668000,-198.563745,-1.694562
16,-3.666000,-184.070041,-1.570872
17,-3.664000,-163.778855,-1.397705
18,-3.662000,-152.183892,-1.298752
19,-3.660000,-175.373818,-1.496657
20,-3.658000,-192.766263,-1.645086
21,-3.656000,-198.563745,-1.694562
22,-3.654000,-192.766263,-1.645086
23,-3.652000,-184.070041,-1.570872
24,-3.650000,-172.475078,-1.471919
25,-3.648000,-169.576337,-1.447181
26,-3.646000,-175.373818,-1.496657
27,-3.644000,-178.272559,-1.521395
28,-3.642000,-178.272559,-1.521395
29,-3.640000,-178.272559,-1.521395
30,-3.638000,-186.968782,-1.595610
31,-3.636000,-172.475078,-1.471919
32,-3.634000,-175.373818,-1.496657
33,-3.632000,-178.272559,-1.521395
34,-3.630000,-175.373818,-1.496657
35,-3.628000,-172.475078,-1.471919
36,-3.626000,-178.272559,-1.521395
37,-3.624000,-181.171300,-1.546134
38,-3.622000,-189.867522,-1.620348
39,-3.620000,-195.665004,-1.669824
40,-3.618000,-178.272559,-1.521395
41,-3.616000,-172.475078,-1.471919
42,-3.614000,-172.475078,-1.471919
43,-3.612000,-169.576337,-1.447181
44,-3.610000,-192.766263,-1.645086
45,-3.608000,-186.968782,-1.595610
46,-3.606000,-186.968782,-1.595610
47,-3.604000,-186.968782,-1.595610
48,-3.602000,-181.171300,-1.546134
49,-3.600000,-172.475078,-1.471919
50,-3.598000,-169.576337,-1.447181
51,-3.596000,-169.576337,-1.447181
52,-3.594000,-184.070041,-1.570872
53,-3.592000,-192.766263,-1.645086
54,-3.590000,-198.563745,-1.694562
55,-3.588000,-184.070041,-1.570872
56,-3.586000,-178.272559,-1.521395
57,-3.584000,-160.880114,-1.372967
58,-3.582000,-160.880114,-1.372967
59,-3.580000,-166.677596,-1.422443
60,-3.578000,-186.968782,-1.595610
61,-3.576000,-189.867522,-1.620348
62,-3.574000,-195.665004,-1.669824
63,-3.572000,-189.867522,-1.620348
64,-3.570000,-181.171300,-1.546134
65,-3.568000,-160.880114,-1.372967
66,-3.566000,-157.981374,-1.348229
67,-3.564000,-160.880114,-1.372967
68,-3.562000,-169.576337,-1.447181
69,-3.560000,-186.968782,-1.595610
70,-3.558000,-204.361226,-1.744039
71,-3.556000,-186.968782,-1.595610
72,-3.554000,-181.171300,-1.546134
73,-3.552000,-169.576337,-1.447181
74,-3.550000,-160.880114,-1.372967
75,-3.548000,-157.981374,-1.348229
76,-3.546000,-175.373818,-1.496657
77,-3.544000,-189.867522,-1.620348
78,-3.542000,-195.665004,-1.669824
79,-3.540000,-192.766263,-1.645086
80,-3.538000,-181.171300,-1.546134
81,-3.536000,-169.576337,-1.447181
82,-3.534000,-166.677596,-1.422443
83,-3.532000,-184.070041,-1.570872
84,-3.530000,-184.070041,-1.570872
85,-3.528000,-192.766263,-1.645086
86,-3.526000,-181.171300,-1.546134
87,-3.524000,-172.475078,-1.471919
88,-3.522000,-157.981374,-1.348229
89,-3.520000,-175.373818,-1.496657
90,-3.518000,-178.272559,-1.521395
91,-3.516000,-192.766263,-1.645086
92,-3.514000,-204.361226,-1.744039
93,-3.512000,-192.766263,-1.645086
94,-3.510000,-186.968782,-1.595610
95,-3.508000,-178.272559,-1.521395
96,-3.506000,-163.778855,-1.397705
97,-3.504000,-152.183892,-1.298752
98,-3.502000,-157.981374,-1.348229
99,-3.500000,-178.272559,-1.521395
100,-3.498000,-189.867522,-1.620348
101,-3.496000,-204.361226,-1.744039
102,-3.494000,-207.259967,-1.768777
103,-3.492000,-186.968782,-1.595610
104,-3.490000,-172.475078,-1.471919
105,-3.488000,-160.880114,-1.372967
106,-3.486000,-163.778855,-1.397705
107,-3.484000,-186.968782,-1.595610
108,-3.482000,-192.766263,-1.645086
109,-3.480000,-201.462486,-1.719301
110,-3.478000,-186.968782,-1.595610
111,-3.476000,-181.171300,-1.546134
112,-3.474000,-175.373818,-1.496657
113,-3.472000,-160.880114,-1.372967
114,-3.470000,-166.677596,-1.422443
115,-3.468000,-186.968782,-1.595610
116,-3.466000,-198.563745,-1.694562
117,-3.464000,-198.563745,-1.694562
118,-3.462000,-189.867522,-1.620348
119,-3.460000,-181.171300,-1.546134
120,-3.458000,-160.880114,-1.372967
121,-3.456000,-172.475078,-1.471919
122,-3.454000,-169.576337,-1.447181
123,-3.452000,-181.171300,-1.546134
124,-3.450000,-184.070041,-1.570872
125,-3.448000,-189.867522,-1.620348
126,-3.446000,-186.968782,-1.595610
127,-3.444000,-178.272559,-1.521395
128,-3.442000,-181.171300,-1.546134
129,-3.440000,-181.171300,-1.546134
130,-3.438000,-186.968782,-1.595610
131,-3.436000,-163.778855,-1.397705
132,-3.434000,-169.576337,-1.447181
133,-3.432000,-184.070041,-1.570872
134,-3.430000,-184.070041,-1.570872
135,-3.428000,-198.563745,-1.694562
136,-3.426000,-195.665004,-1.669824
137,-3.424000,-192.766263,-1.645086
138,-3.422000,-192.766263,-1.645086
139,-3.420000,-172.475078,-1.471919
140,-3.418000,-155.082633,-1.323490
141,-3.416000,-155.082633,-1.323490
142,-3.414000,-166.677596,-1.422443
143,-3.412000,-181.171300,-1.546134
144,-3.410000,-195.665004,-1.669824
145,-3.408000,-192.766263,-1.645086
146,-3.406000,-172.475078,-1.471919
147,-3.404000,-163.778855,-1.397705
148,-3.402000,-157.981374,-1.348229
149,-3.400000,-178.272559,-1.521395
150,-3.398000,-198.563745,-1.694562
151,-3.396000,-198.563745,-1.694562
152,-3.394000,-198.563745,-1.694562
153,-3.392000,-186.968782,-1.595610
154,-3.390000,-186.968782,-1.595610
155,-3.388000,-172.475078,-1.471919
156,-3.386000,-160.880114,-1.372967
157,-3.384000,-163.778855,-1.397705
158,-3.382000,-166.677596,-1.422443
159,-3.380000,-189.867522,-1.620348
160,-3.378000,-201.462486,-1.719301
161,-3.376000,-184.070041,-1.570872
162,-3.374000,-166.677596,-1.422443
163,-3.372000,-143.487670,-1.224538
164,-3.370000,-163.778855,-1.397705
165,-3.368000,-175.373818,-1.496657
166,-3.366000,-184.070041,-1.570872
167,-3.364000,-198.563745,-1.694562
168,-3.362000,-201.462486,-1.719301
169,-3.360000,-189.867522,-1.620348
170,-3.358000,-166.677596,-1.422443
171,-3.356000,-152.183892,-1.298752
172,-3.354000,-157.981374,-1.348229
173,-3.352000,-169.576337,-1.447181
174,-3.350000,-189.867522,-1.620348
175,-3.348000,-207.259967,-1.768777
176,-3.346000,-204.361226,-1.744039
177,-3.344000,-166.677596,-1.422443
178,-3.342000,-143.487670,-1.224538
179,-3.340000,-140.588929,-1.199800
180,-3.338000,-166.677596,-1.422443
181,-3.336000,-195.665004,-1.669824
182,-3.334000,-213.057449,-1.818253
183,-3.332000,-192.766263,-1.645086
184,-3.330000,-178.272559,-1.521395
185,-3.328000,-166.677596,-1.422443
186,-3.326000,-172.475078,-1.471919
187,-3.324000,-184.070041,-1.570872
188,-3.322000,-198.563745,-1.694562
189,-3.320000,-207.259967,-1.768777
190,-3.318000,-195.665004,-1.669824
191,-3.316000,-178.272559,-1.521395
192,-3.314000,-166.677596,-1.422443
193,-3.312000,-160.880114,-1.372967
194,-3.310000,-175.373818,-1.496657
195,-3.308000,-178.272559,-1.521395
196,-3.306000,-204.361226,-1.744039
197,-3.304000,-213.057449,-1.818253
198,-3.302000,-192.766263,-1.645086
199,-3.300000,-169.576337,-1.447181
200,-3.298000,-146.386410,-1.249276
201,-3.296000,-143.487670,-1.224538
202,-3.294000,-152.183892,-1.298752
203,-3.292000,-184.070041,-1.570872
204,-3.290000,-213.057449,-1.818253
205,-3.288000,-224.652412,-1.917206
206,-3.286000,-204.361226,-1.744039
207,-3.284000,-186.968782,-1.595610
208,-3.282000,-149.285151,-1.274014
209,-3.280000,-137.690188,-1.175062
210,-3.278000,-160.880114,-1.372967
211,-3.276000,-195.665004,-1.669824
212,-3.274000,-221.753671,-1.892468
213,-3.272000,-207.259967,-1.768777
214,-3.270000,-189.867522,-1.620348
215,-3.268000,-163.778855,-1.397705
216,-3.266000,-146.386410,-1.249276
217,-3.264000,-155.082633,-1.323490
218,-3.262000,-160.880114,-1.372967
219,-3.260000,-184.070041,-1.570872
220,-3.258000,-204.361226,-1.744039
221,-3.256000,-201.462486,-1.719301
222,-3.254000,-175.373818,-1.496657
223,-3.252000,-146.386410,-1.249276
224,-3.250000,-149.285151,-1.274014
225,-3.248000,-163.778855,-1.397705
226,-3.246000,-181.171300,-1.546134
227,-3.244000,-201.462486,-1.719301
228,-3.242000,-195.665004,-1.669824
229,-3.240000,-175.373818,-1.496657
230,-3.238000,-155.082633,-1.323490
231,-3.236000,-152.183892,-1.298752
232,-3.234000,-166.677596,-1.422443
233,-3.232000,-195.665004,-1.669824
234,-3.230000,-210.158708,-1.793515
235,-3.228000,-198.563745,-1.694562
236,-3.226000,-169.576337,-1.447181
237,-3.224000,-163.778855,-1.397705
238,-3.222000,-155.082633,-1.323490
239,-3.220000,-163.778855,-1.397705
240,-3.218000,-184.070041,-1.570872
241,-3.216000,-207.259967,-1.768777
242,-3.214000,-201.462486,-1.719301
243,-3.212000,-186.968782,-1.595610
244,-3.210000,-157.981374,-1.348229
245,-3.208000,-152.183892,-1.298752
246,-3.206000,-157.981374,-1.348229
247,-3.204000,-189.867522,-1.620348
248,-3.202000,-210.158708,-1.793515
249,-3.200000,-207.259967,-1.768777
250,-3.198000,-192.766263,-1.645086
251,-3.196000,-169.576337,-1.447181
252,-3.194000,-157.981374,-1.348229
253,-3.192000,-157.981374,-1.348229
