[N01-D-PMMA-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
269,10.380000,3072.153177,29.827771,18.019630,2.343109,260.635603
270,10.400000,3101.155298,29.972116,18.066395,2.333352,261.620328
271,10.420000,3103.226878,30.116582,18.112964,2.323544,261.690666
272,10.440000,3078.367917,30.259913,18.159337,2.313773,260.846616
273,10.460000,3094.940557,30.402447,18.205515,2.304016,261.409316
274,10.480000,3078.367917,30.544381,18.251497,2.294258,260.846616
275,10.500000,3092.868977,30.685663,18.297285,2.284504,261.338978
276,10.520000,3086.654237,30.826533,18.342877,2.274736,261.127966
277,10.540000,3084.582657,30.966612,18.388275,2.264982,261.057628
278,10.560000,3090.797397,31.106181,18.433477,2.255221,261.268641
279,10.580000,3078.367917,31.245010,18.478484,2.245470,260.846616
280,10.600000,3092.868977,31.383281,18.523295,2.235716,261.338978
281,10.620000,3074.224757,31.520860,18.567912,2.225968,260.705941
282,10.640000,3078.367917,31.657516,18.612334,2.216244,260.846616
283,10.660000,3082.511077,31.793755,18.656562,2.206506,260.987291
284,10.680000,3061.795277,31.929033,18.700595,2.196795,260.283916
285,10.700000,3063.866857,32.063304,18.744434,2.187115,260.354253
286,10.720000,3074.224757,32.197253,18.788079,2.177414,260.705941
287,10.740000,3070.081597,32.330742,18.831530,2.167703,260.565266
288,10.760000,3070.081597,32.463545,18.874787,2.157999,260.565266
289,10.780000,3059.723697,32.595529,18.917851,2.148311,260.213578
290,10.800000,3061.795277,32.726742,18.960720,2.138637,260.283916
291,10.820000,3055.580537,32.857276,19.003396,2.128970,260.072903
292,10.840000,3055.580537,32.987085,19.045879,2.119312,260.072903
293,10.860000,3055.580537,33.116305,19.088169,2.109655,260.072903
294,10.880000,3049.365797,33.244804,19.130265,2.100008,259.861891
295,10.900000,3043.151057,33.372454,19.172169,2.090380,259.650878
296,10.920000,3049.365797,33.499517,19.213880,2.080753,259.861891
297,10.940000,3045.222637,33.626037,19.255399,2.071122,259.721216
298,10.960000,3053.508957,33.752055,19.296725,2.061485,260.002566
299,10.980000,3028.649997,33.877147,19.337859,2.051874,259.158516
300,11.000000,3039.007897,34.001356,19.378800,2.042287,259.510203
301,11.020000,3030.721577,34.125027,19.419550,2.032696,259.228853
302,11.040000,3032.793157,34.247989,19.460108,2.023116,259.299191
303,11.060000,3034.864737,34.370454,19.500475,2.013529,259.369528
304,11.080000,3018.292097,34.492047,19.540650,2.003965,258.806828
305,11.100000,3032.793157,34.613019,19.580633,1.994404,259.299191
306,11.120000,3022.435257,34.733496,19.620426,1.984837,258.947503
307,11.140000,3030.721577,34.853351,19.660027,1.975273,259.228853
308,11.160000,3020.363677,34.972588,19.699437,1.965713,258.877166
309,11.180000,3020.363677,35.091043,19.738656,1.956169,258.877166
310,11.200000,3007.934196,35.208680,19.777684,1.946645,258.455141
311,11.220000,3022.435257,35.325782,19.816521,1.937118,258.947503
312,11.240000,3005.862616,35.442271,19.855169,1.927594,258.384803
313,11.260000,3018.292097,35.558105,19.893625,1.918077,258.806828
314,11.280000,2999.647876,35.673249,19.931892,1.908570,258.173791
315,11.300000,3010.005776,35.787661,19.969968,1.899076,258.525478
316,11.320000,2997.576296,35.901465,20.007855,1.889586,258.103453
317,11.340000,2997.576296,36.014465,20.045552,1.880115,258.103453
318,11.360000,2993.433136,36.126820,20.083059,1.870652,257.962778
319,11.380000,2989.289976,36.238453,20.120378,1.861201,257.822103
320,11.400000,2993.433136,36.349521,20.157508,1.851751,257.962778
321,11.420000,2978.932076,36.459833,20.194448,1.842317,257.470416
322,11.440000,2981.003656,36.569353,20.231200,1.832904,257.540753
323,11.460000,2978.932076,36.678313,20.267764,1.823490,257.470416
324,11.480000,2966.502596,36.786449,20.304140,1.814100,257.048391
325,11.500000,2976.860496,36.893988,20.340328,1.804713,257.400078
326,11.520000,2962.359436,37.000896,20.376329,1.795333,256.907716
327,11.540000,2972.717336,37.107171,20.412142,1.785960,257.259403
328,11.560000,2970.645756,37.213039,20.447767,1.776573,257.189066
329,11.580000,2964.431016,37.318202,20.483205,1.767199,256.978053
330,11.600000,2958.216276,37.422590,20.518455,1.757846,256.767041
331,11.620000,2943.715216,37.526063,20.553519,1.748526,256.274678
332,11.640000,2958.216276,37.628984,20.588396,1.739206,256.767041
333,11.660000,2954.073116,37.731535,20.623087,1.729869,256.626366
334,11.680000,2947.858376,37.833356,20.657591,1.720549,256.415353
335,11.700000,2947.858376,37.934520,20.691909,1.711239,256.415353
336,11.720000,2945.786796,38.035100,20.726041,1.701932,256.345016
337,11.740000,2933.357315,38.134887,20.759987,1.692649,255.922991
338,11.760000,2943.715216,38.234092,20.793747,1.683369,256.274678
339,11.780000,2918.856255,38.332510,20.827322,1.674112,255.430628
340,11.800000,2935.428896,38.430246,20.860711,1.664869,255.993328
341,11.820000,2929.214155,38.527614,20.893916,1.655609,255.782316
342,11.840000,2914.713095,38.624097,20.926936,1.646383,255.289953
343,11.860000,2922.999415,38.719939,20.959772,1.637166,255.571303
344,11.880000,2914.713095,38.815244,20.992423,1.627950,255.289953
345,11.900000,2922.999415,38.910009,21.024890,1.618733,255.571303
346,11.920000,2908.498355,39.004138,21.057172,1.609527,255.078941
347,11.940000,2908.498355,39.097497,21.089271,1.600344,255.078941
348,11.960000,2900.212035,39.190190,21.121186,1.591174,254.797591
349,11.980000,2900.212035,39.282220,21.152918,1.582018,254.797591
350,12.000000,2906.426775,39.373815,21.184467,1.572851,255.008603
351,12.020000,2891.925715,39.464750,21.215832,1.563698,254.516241
352,12.040000,2877.424655,39.554703,21.247015,1.554592,254.023878
353,12.060000,2887.782555,39.644066,21.278016,1.545492,254.375566
354,12.080000,2881.567815,39.732968,21.308835,1.536386,254.164553
355,12.100000,2889.854135,39.821376,21.339471,1.527276,254.445903
356,12.120000,2881.567815,39.909259,21.369926,1.518167,254.164553
357,12.140000,2869.138335,39.996304,21.400198,1.509091,253.742528
358,12.160000,2869.138335,40.082640,21.430290,1.500034,253.742528
359,12.180000,2869.138335,40.168457,21.460200,1.490978,253.742528
360,12.200000,2871.209915,40.253784,21.489929,1.481919,253.812866
361,12.220000,2856.708855,40.338409,21.519477,1.472879,253.320503
362,12.240000,2850.494114,40.422212,21.548844,1.463873,253.109491
363,12.260000,2860.852015,40.505561,21.578032,1.454861,253.461178
364,12.280000,2844.279374,40.588307,21.607039,1.445858,252.898478
365,12.300000,2844.279374,40.670300,21.635866,1.436882,252.898478
366,12.320000,2833.921474,40.751635,21.664514,1.427923,252.546791
367,12.340000,2835.993054,40.832343,21.692983,1.418977,252.617128
368,12.360000,2835.993054,40.912574,21.721273,1.410027,252.617128
369,12.380000,2833.921474,40.992268,21.749384,1.401081,252.546791
370,12.400000,2840.136214,41.071512,21.777316,1.392129,252.757803
371,12.420000,2827.706734,41.150162,21.805070,1.383186,252.335778
372,12.440000,2829.778314,41.228163,21.832644,1.374260,252.406116
373,12.460000,2827.706734,41.305659,21.860040,1.365334,252.335778
374,12.480000,2811.134094,41.382398,21.887258,1.356438,251.773078
375,12.500000,2815.277254,41.458467,21.914298,1.347563,251.913753
376,12.520000,2798.704614,41.533871,21.941160,1.338707,251.351053
377,12.540000,2802.847774,41.608612,21.967846,1.329871,251.491728
378,12.560000,2802.847774,41.682913,21.994355,1.321029,251.491728
379,12.580000,2798.704614,41.756664,22.020687,1.312193,251.351053
380,12.600000,2790.418294,41.829758,22.046843,1.303377,251.069703
381,12.620000,2792.489874,41.902278,22.072823,1.294572,251.140041
382,12.640000,2775.917234,41.974122,22.098626,1.285790,250.577341
383,12.660000,2782.131974,42.045342,22.124254,1.277024,250.788353
384,12.680000,2767.630913,42.115972,22.149707,1.268272,250.295991
385,12.700000,2782.131974,42.186115,22.174985,1.259520,250.788353
386,12.720000,2775.917234,42.255876,22.200088,1.250754,250.577341
387,12.740000,2767.630913,42.324970,22.225016,1.242012,250.295991
388,12.760000,2759.344593,42.393375,22.249769,1.233296,250.014641
389,12.780000,2748.986693,42.461071,22.274348,1.224611,249.662953
390,12.800000,2761.416173,42.528312,22.298753,1.215922,250.084978
391,12.820000,2740.700373,42.594975,22.322985,1.207247,249.381603
392,12.840000,2746.915113,42.660987,22.347043,1.198595,249.592616
393,12.860000,2742.771953,42.726549,22.370929,1.189939,249.451941
394,12.880000,2730.342473,42.791440,22.394641,1.181311,249.029916
395,12.900000,2730.342473,42.855712,22.418181,1.172702,249.029916
396,12.920000,2713.769833,42.919323,22.441549,1.164120,248.467216
397,12.940000,2713.769833,42.982274,22.464746,1.155565,248.467216
398,12.960000,2713.769833,43.044760,22.487772,1.147010,248.467216
399,12.980000,2715.841413,43.106806,22.510627,1.138452,248.537553
400,13.000000,2693.054033,43.168154,22.533310,1.129926,247.763841
401,13.020000,2690.982453,43.228761,22.555824,1.121441,247.693503
402,13.040000,2688.910873,43.288866,22.578168,1.112963,247.623166
403,13.060000,2690.982453,43.348514,22.600343,1.104485,247.693503
404,13.080000,2670.266652,43.407502,22.622348,1.096037,246.990128
405,13.100000,2664.051912,43.465744,22.644185,1.087632,246.779116
406,13.120000,2664.051912,43.523471,22.665853,1.079237,246.779116
407,13.140000,2651.622432,43.580618,22.687354,1.070862,246.357091
408,13.160000,2651.622432,43.637187,22.708688,1.062507,246.357091
409,13.180000,2635.049792,43.693138,22.729855,1.054179,245.794391
410,13.200000,2628.835052,43.748411,22.750855,1.045888,245.583378
411,13.220000,2601.904511,43.802905,22.771691,1.037650,244.668991
412,13.240000,2603.976091,43.856710,22.792362,1.029453,244.739328
