[N01-A-ABS-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
53,1.040000,692.868303,24.045404
54,1.060000,692.868303,24.045404
55,1.080000,692.868303,24.045404
56,1.100000,684.632127,23.759574
57,1.120000,680.514039,23.616659
58,1.140000,694.927347,24.116861
59,1.160000,694.927347,24.116861
60,1.180000,684.632127,23.759574
61,1.200000,690.809259,23.973946
62,1.220000,694.927347,24.116861
63,1.240000,692.868303,24.045404
64,1.260000,703.163523,24.402690
65,1.280000,674.336907,23.402287
66,1.300000,694.927347,24.116861
67,1.320000,696.986391,24.188318
68,1.340000,686.691171,23.831031
69,1.360000,692.868303,24.045404
70,1.380000,690.809259,23.973946
71,1.400000,688.750215,23.902489
72,1.420000,686.691171,23.831031
73,1.440000,684.632127,23.759574
74,1.460000,686.691171,23.831031
75,1.480000,688.750215,23.902489
76,1.500000,686.691171,23.831031
77,1.520000,684.632127,23.759574
78,1.540000,690.809259,23.973946
79,1.560000,692.868303,24.045404
80,1.580000,690.809259,23.973946
81,1.600000,686.691171,23.831031
82,1.620000,684.632127,23.759574
83,1.640000,692.868303,24.045404
84,1.660000,684.632127,23.759574
85,1.680000,690.809259,23.973946
86,1.700000,684.632127,23.759574
87,1.720000,678.454995,23.545202
88,1.740000,690.809259,23.973946
89,1.760000,690.809259,23.973946
90,1.780000,692.868303,24.045404
91,1.800000,694.927347,24.116861
92,1.820000,678.454995,23.545202
93,1.840000,688.750215,23.902489
94,1.860000,699.045435,24.259776
95,1.880000,694.927347,24.116861
96,1.900000,688.750215,23.902489
97,1.920000,688.750215,23.902489
98,1.940000,684.632127,23.759574
99,1.960000,690.809259,23.973946
100,1.980000,692.868303,24.045404
101,2.000000,696.986391,24.188318
102,2.020000,694.927347,24.116861
103,2.040000,690.809259,23.973946
104,2.060000,690.809259,23.973946
105,2.080000,696.986391,24.188318
106,2.100000,692.868303,24.045404
107,2.120000,690.809259,23.973946
108,2.140000,680.514039,23.616659
109,2.160000,682.573083,23.688117
110,2.180000,684.632127,23.759574
111,2.200000,690.809259,23.973946
112,2.220000,688.750215,23.902489
113,2.240000,690.809259,23.973946
114,2.260000,690.809259,23.973946
115,2.280000,686.691171,23.831031
116,2.300000,690.809259,23.973946
117,2.320000,688.750215,23.902489
118,2.340000,694.927347,24.116861
119,2.360000,680.514039,23.616659
120,2.380000,701.104479,24.331233
121,2.400000,690.809259,23.973946
122,2.420000,701.104479,24.331233
123,2.440000,686.691171,23.831031
124,2.460000,690.809259,23.973946
125,2.480000,688.750215,23.902489
126,2.500000,694.927347,24.116861
127,2.520000,692.868303,24.045404
128,2.540000,699.045435,24.259776
129,2.560000,701.104479,24.331233
130,2.580000,694.927347,24.116861
131,2.600000,692.868303,24.045404
132,2.620000,686.691171,23.831031
133,2.640000,688.750215,23.902489
134,2.660000,688.750215,23.902489
135,2.680000,688.750215,23.902489
136,2.700000,692.868303,24.045404
137,2.720000,694.927347,24.116861
138,2.740000,694.927347,24.116861
139,2.760000,694.927347,24.116861
140,2.780000,690.809259,23.973946
141,2.800000,686.691171,23.831031
142,2.820000,690.809259,23.973946
143,2.840000,690.809259,23.973946
144,2.860000,696.986391,24.188318
145,2.880000,692.868303,24.045404
146,2.900000,692.868303,24.045404
147,2.920000,690.809259,23.973946
148,2.940000,696.986391,24.188318
149,2.960000,688.750215,23.902489
150,2.980000,690.809259,23.973946
151,3.000000,694.927347,24.116861
152,3.020000,692.868303,24.045404
153,3.040000,686.691171,23.831031
154,3.060000,694.927347,24.116861
155,3.080000,696.986391,24.188318
156,3.100000,694.927347,24.116861
157,3.120000,682.573083,23.688117
158,3.140000,678.454995,23.545202
159,3.160000,684.632127,23.759574
160,3.180000,686.691171,23.831031
161,3.200000,692.868303,24.045404
162,3.220000,690.809259,23.973946
163,3.240000,688.750215,23.902489
164,3.260000,696.986391,24.188318
165,3.280000,688.750215,23.902489
166,3.300000,688.750215,23.902489
167,3.320000,692.868303,24.045404
168,3.340000,692.868303,24.045404
169,3.360000,694.927347,24.116861
170,3.380000,692.868303,24.045404
171,3.400000,688.750215,23.902489
172,3.420000,692.868303,24.045404
173,3.440000,684.632127,23.759574
174,3.460000,701.104479,24.331233
175,3.480000,688.750215,23.902489
176,3.500000,690.809259,23.973946
177,3.520000,690.809259,23.973946
178,3.540000,690.809259,23.973946
179,3.560000,682.573083,23.688117
180,3.580000,692.868303,24.045404
181,3.600000,690.809259,23.973946
182,3.620000,688.750215,23.902489
183,3.640000,686.691171,23.831031
184,3.660000,682.573083,23.688117
185,3.680000,682.573083,23.688117
186,3.700000,694.927347,24.116861
187,3.720000,686.691171,23.831031
188,3.740000,686.691171,23.831031
189,3.760000,690.809259,23.973946
190,3.780000,699.045435,24.259776
191,3.800000,696.986391,24.188318
192,3.820000,686.691171,23.831031
193,3.840000,684.632127,23.759574
194,3.860000,692.868303,24.045404
195,3.880000,684.632127,23.759574
196,3.900000,690.809259,23.973946
197,3.920000,690.809259,23.973946
