[N02-B-2024-T4-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
401,0.800000,184.553937,8.666922,2.944837,3.628945,3.386222
402,0.802000,173.019316,8.668219,2.952095,3.628937,3.283996
403,0.804000,92.276969,8.669182,2.959353,3.628936,2.568417
404,0.806000,-2.883655,8.669506,2.966611,3.628948,1.725056

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,-3.842000,165.810177,1.469492
2,-3.840000,174.461143,1.546162
3,-3.838000,165.810177,1.469492
4,-3.836000,168.693833,1.495049
5,-3.834000,157.159212,1.392823
6,-3.832000,154.275556,1.367267
7,-3.830000,171.577488,1.520605
8,-3.828000,174.461143,1.546162
9,-3.826000,165.810177,1.469492
10,-3.824000,142.740935,1.265041
11,-3.822000,134.089970,1.188372
12,-3.820000,151.391901,1.341710
13,-3.818000,177.344799,1.571718
14,-3.816000,203.297696,1.801725
