[N01-D-PMMA-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
405,8.080000,4529.509725,153.792942
406,8.100000,4531.581305,153.863279
407,8.120000,4521.223405,153.511592
408,8.140000,4512.937085,153.230242
409,8.160000,4525.366565,153.652267
410,8.180000,4517.080245,153.370917
411,8.200000,4519.151825,153.441254
412,8.220000,4515.008665,153.300579
413,8.240000,4517.080245,153.370917
414,8.260000,4519.151825,153.441254
415,8.280000,4523.294985,153.581929
416,8.300000,4523.294985,153.581929
417,8.320000,4527.438145,153.722604
418,8.340000,4517.080245,153.370917
419,8.360000,4521.223405,153.511592
420,8.380000,4517.080245,153.370917
421,8.400000,4546.082365,154.355642
422,8.420000,4521.223405,153.511592
423,8.440000,4521.223405,153.511592
424,8.460000,4523.294985,153.581929
425,8.480000,4527.438145,153.722604
426,8.500000,4529.509725,153.792942
427,8.520000,4521.223405,153.511592
428,8.540000,4500.507605,152.808217
429,8.560000,4519.151825,153.441254
430,8.580000,4527.438145,153.722604
431,8.600000,4525.366565,153.652267
432,8.620000,4500.507605,152.808217
433,8.640000,4529.509725,153.792942
434,8.660000,4531.581305,153.863279
435,8.680000,4521.223405,153.511592
436,8.700000,4537.796045,154.074292
437,8.720000,4527.438145,153.722604
438,8.740000,4525.366565,153.652267
439,8.760000,4531.581305,153.863279
440,8.780000,4521.223405,153.511592
441,8.800000,4523.294985,153.581929
442,8.820000,4517.080245,153.370917
443,8.840000,4500.507605,152.808217
444,8.860000,4523.294985,153.581929
445,8.880000,4515.008665,153.300579
446,8.900000,4525.366565,153.652267
447,8.920000,4519.151825,153.441254
448,8.940000,4502.579185,152.878554
449,8.960000,4531.581305,153.863279
450,8.980000,4510.865505,153.159904
451,9.000000,4515.008665,153.300579
452,9.020000,4527.438145,153.722604
453,9.040000,4531.581305,153.863279
454,9.060000,4519.151825,153.441254
455,9.080000,4527.438145,153.722604
456,9.100000,4525.366565,153.652267
457,9.120000,4529.509725,153.792942
458,9.140000,4521.223405,153.511592
459,9.160000,4525.366565,153.652267
460,9.180000,4521.223405,153.511592
461,9.200000,4523.294985,153.581929
462,9.220000,4531.581305,153.863279
463,9.240000,4527.438145,153.722604
464,9.260000,4523.294985,153.581929
465,9.280000,4533.652885,153.933617
466,9.300000,4531.581305,153.863279
467,9.320000,4531.581305,153.863279
468,9.340000,4531.581305,153.863279
469,9.360000,4544.010785,154.285304
470,9.380000,4519.151825,153.441254
471,9.400000,4521.223405,153.511592
472,9.420000,4529.509725,153.792942
473,9.440000,4521.223405,153.511592
474,9.460000,4519.151825,153.441254
475,9.480000,4517.080245,153.370917
476,9.500000,4527.438145,153.722604
477,9.520000,4525.366565,153.652267
478,9.540000,4515.008665,153.300579
479,9.560000,4527.438145,153.722604
480,9.580000,4510.865505,153.159904
481,9.600000,4525.366565,153.652267
482,9.620000,4531.581305,153.863279
483,9.640000,4521.223405,153.511592
484,9.660000,4517.080245,153.370917
485,9.680000,4512.937085,153.230242
486,9.700000,4515.008665,153.300579
487,9.720000,4517.080245,153.370917
488,9.740000,4525.366565,153.652267
489,9.760000,4529.509725,153.792942
490,9.780000,4517.080245,153.370917
491,9.800000,4519.151825,153.441254
492,9.820000,4521.223405,153.511592
493,9.840000,4525.366565,153.652267
494,9.860000,4525.366565,153.652267
495,9.880000,4525.366565,153.652267
496,9.900000,4527.438145,153.722604
497,9.920000,4521.223405,153.511592
498,9.940000,4529.509725,153.792942
499,9.960000,4533.652885,153.933617
500,9.980000,4519.151825,153.441254
501,10.000000,4517.080245,153.370917
502,10.020000,4523.294985,153.581929
503,10.040000,4521.223405,153.511592
504,10.060000,4525.366565,153.652267
505,10.080000,4529.509725,153.792942
506,10.100000,4525.366565,153.652267
507,10.120000,4531.581305,153.863279
508,10.140000,4531.581305,153.863279
509,10.160000,4527.438145,153.722604
510,10.180000,4521.223405,153.511592
511,10.200000,4531.581305,153.863279
512,10.220000,4523.294985,153.581929
513,10.240000,4525.366565,153.652267
514,10.260000,4533.652885,153.933617
515,10.280000,4521.223405,153.511592
516,10.300000,4525.366565,153.652267
517,10.320000,4531.581305,153.863279
518,10.340000,4533.652885,153.933617
519,10.360000,4521.223405,153.511592
520,10.380000,4517.080245,153.370917
521,10.400000,4519.151825,153.441254
522,10.420000,4521.223405,153.511592
523,10.440000,4527.438145,153.722604
524,10.460000,4521.223405,153.511592
525,10.480000,4519.151825,153.441254
526,10.500000,4527.438145,153.722604
527,10.520000,4521.223405,153.511592
528,10.540000,4521.223405,153.511592
529,10.560000,4527.438145,153.722604
530,10.580000,4517.080245,153.370917
531,10.600000,4531.581305,153.863279
532,10.620000,4525.366565,153.652267
533,10.640000,4515.008665,153.300579
534,10.660000,4529.509725,153.792942
535,10.680000,4527.438145,153.722604
536,10.700000,4539.867625,154.144629
537,10.720000,4523.294985,153.581929
538,10.740000,4512.937085,153.230242
539,10.760000,4533.652885,153.933617
540,10.780000,4519.151825,153.441254
541,10.800000,4527.438145,153.722604
542,10.820000,4517.080245,153.370917
543,10.840000,4519.151825,153.441254
544,10.860000,4523.294985,153.581929
545,10.880000,4515.008665,153.300579
546,10.900000,4519.151825,153.441254
547,10.920000,4523.294985,153.581929
548,10.940000,4523.294985,153.581929
549,10.960000,4519.151825,153.441254
550,10.980000,4515.008665,153.300579
551,11.000000,4533.652885,153.933617
552,11.020000,4548.153945,154.425979
553,11.040000,4554.368685,154.636992
554,11.060000,4533.652885,153.933617
555,11.080000,4525.366565,153.652267
556,11.100000,4533.652885,153.933617
557,11.120000,4525.366565,153.652267
558,11.140000,4529.509725,153.792942
559,11.160000,4521.223405,153.511592
560,11.180000,4531.581305,153.863279
561,11.200000,4523.294985,153.581929
562,11.220000,4533.652885,153.933617
563,11.240000,4523.294985,153.581929
564,11.260000,4527.438145,153.722604
565,11.280000,4521.223405,153.511592
566,11.300000,4537.796045,154.074292
567,11.320000,4531.581305,153.863279
568,11.340000,4531.581305,153.863279
569,11.360000,4527.438145,153.722604
570,11.380000,4523.294985,153.581929
571,11.400000,4533.652885,153.933617
572,11.420000,4512.937085,153.230242
573,11.440000,4525.366565,153.652267
574,11.460000,4519.151825,153.441254
575,11.480000,4512.937085,153.230242
576,11.500000,4531.581305,153.863279
577,11.520000,4512.937085,153.230242
578,11.540000,4521.223405,153.511592
579,11.560000,4517.080245,153.370917
580,11.580000,4508.793925,153.089567
581,11.600000,4521.223405,153.511592
582,11.620000,4521.223405,153.511592
583,11.640000,4519.151825,153.441254
584,11.660000,4525.366565,153.652267
585,11.680000,4525.366565,153.652267
