[NO1-A-1045HR-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
1932,0.178000,4146.648714,35.387906
1933,0.180000,3091.507063,26.383224
1934,0.182000,1766.782517,15.077895
1935,0.184000,244.943598,2.090373
1936,0.186000,-1442.123548,-12.307224
1937,0.188000,-3129.190693,-26.704820
1938,0.190000,-4500.295091,-38.405959
1939,0.192000,-5456.879555,-46.569545
1940,0.194000,-6172.868533,-52.679865
1941,0.196000,-6810.591509,-58.122255
1942,0.198000,-7358.453520,-62.797763
1943,0.200000,-7735.289824,-66.013721
1944,0.202000,-7935.302939,-67.720653
1945,0.204000,-7984.581532,-68.141201
1946,0.206000,-7839.644492,-66.904294
1947,0.208000,-7517.884264,-64.158361
1948,0.210000,-7280.187518,-62.129834
1949,0.212000,-7175.832849,-61.239261
1950,0.214000,-7120.756774,-60.769236
1951,0.216000,-6827.983953,-58.270684
1952,0.218000,-6181.564755,-52.754079
1953,0.220000,-5297.448811,-45.208947
1954,0.222000,-4274.193309,-36.476385
1955,0.224000,-3039.329728,-25.937938
1956,0.226000,-1691.415257,-14.434704
1957,0.228000,-514.526492,-4.391019
1958,0.230000,453.652935,3.871519
1959,0.232000,1366.756287,11.664032
1960,0.234000,2308.847047,19.703927
1961,0.236000,3071.215877,26.210057
1962,0.238000,3491.533293,29.797087
1963,0.240000,3624.875370,30.935042
1964,0.242000,3659.660259,31.231899
1965,0.244000,3592.989221,30.662922
1966,0.246000,3413.267292,29.129158
1967,0.248000,3242.241584,27.669607
1968,0.250000,3204.557954,27.348012
1969,0.252000,3204.557954,27.348012
1970,0.254000,2949.468764,25.171055
1971,0.256000,2378.416826,20.297642
1972,0.258000,1650.832885,14.088370
1973,0.260000,813.096794,6.939048
1974,0.262000,-143.487670,-1.224538
1975,0.264000,-1163.844431,-9.932362
1976,0.266000,-2108.833932,-17.996995
1977,0.268000,-2853.810317,-24.354697
1978,0.270000,-3384.279884,-28.881776
1979,0.272000,-3937.939376,-33.606761
1980,0.274000,-4511.890055,-38.504912
1981,0.276000,-4911.916285,-41.918775
1982,0.278000,-5100.334437,-43.526754
1983,0.280000,-5207.587846,-44.442065
1984,0.282000,-5280.056366,-45.060518
1985,0.284000,-5216.284069,-44.516279
1986,0.286000,-4943.802434,-42.190894
1987,0.288000,-4613.345983,-39.370747
1988,0.290000,-4384.345459,-37.416434
1989,0.292000,-4106.066343,-35.041573
1990,0.294000,-3662.559000,-31.256637
1991,0.296000,-3030.633506,-25.863723
1992,0.298000,-2369.720604,-20.223428
1993,0.300000,-1740.693850,-14.855252
1994,0.302000,-1050.793540,-8.967575
1995,0.304000,-285.525969,-2.436707
1996,0.306000,360.893230,3.079898
1997,0.308000,833.387980,7.112215
1998,0.310000,1262.401618,10.773459
1999,0.312000,1763.883777,15.053157
2000,0.314000,2329.138232,19.877094
2001,0.316000,2865.405280,24.453649
2002,0.318000,3335.001290,28.461228
2003,0.320000,3807.496040,32.493544
2004,0.322000,4288.687013,36.600075
2005,0.324000,4622.042205,39.444961
2006,0.326000,4766.979245,40.681868
2007,0.328000,4862.637691,41.498227
2008,0.330000,4969.891101,42.413538
2009,0.332000,4943.802434,42.190894
2010,0.334000,4595.953538,39.222318
2011,0.336000,3987.217970,34.027309
2012,0.338000,3253.836548,27.768560
2013,0.340000,2404.505493,20.520285
2014,0.342000,1465.313474,12.505129
2015,0.344000,627.577383,5.355807
2016,0.346000,88.411594,0.754513
2017,0.348000,-175.373818,-1.496657
2018,0.350000,-334.804562,-2.857255
2019,0.352000,-511.627751,-4.366281
2020,0.354000,-627.577383,-5.355807
2021,0.356000,-581.197530,-4.959997
2022,0.358000,-453.652935,-3.871519
2023,0.360000,-360.893230,-3.079898
2024,0.362000,-230.449894,-1.966682
2025,0.364000,-91.310335,-0.779251
2026,0.366000,18.841815,0.160798
2027,0.368000,59.424186,0.507132
2028,0.370000,131.892706,1.125585
2029,0.372000,384.083156,3.277803
2030,0.374000,772.514423,6.592714
2031,0.376000,1195.730580,10.204482
2032,0.378000,1650.832885,14.088370
2033,0.380000,2129.125117,18.170162
2034,0.382000,2610.316090,22.276693
2035,0.384000,3077.013359,26.259534
2036,0.386000,3500.229515,29.871302
2037,0.388000,3874.167079,33.062521
2038,0.390000,4164.041159,35.536335
2039,0.392000,4271.294568,36.451646
2040,0.394000,4193.028567,35.783717
2041,0.396000,4033.597823,34.423119
2042,0.398000,3824.888485,32.641973
2043,0.400000,3543.710627,30.242374
2044,0.402000,3190.064250,27.224321
2045,0.404000,2694.379573,22.994099
2046,0.406000,2103.036450,17.947519
2047,0.408000,1375.452509,11.738246
2048,0.410000,621.779902,5.306331
2049,0.412000,-134.791447,-1.150323
2050,0.414000,-833.387980,-7.112215
2051,0.416000,-1500.098364,-12.801986
2052,0.418000,-2129.125117,-18.170162
2053,0.420000,-2703.075796,-23.068314
2054,0.422000,-3236.444103,-27.620131
2055,0.424000,-3648.065296,-31.132947
2056,0.426000,-3978.521747,-33.953094
2057,0.428000,-4268.395827,-36.426908
2058,0.430000,-4506.092573,-38.455436
2059,0.432000,-4723.498133,-40.310796
2060,0.434000,-4877.131395,-41.621917
2061,0.436000,-4871.333914,-41.572441
2062,0.438000,-4746.688059,-40.508701
2063,0.440000,-4477.105165,-38.208054
2064,0.442000,-4065.483971,-34.695239
2065,0.444000,-3601.685443,-30.737136
2066,0.446000,-3117.595730,-26.605867
2067,0.448000,-2578.429941,-22.004574
2068,0.450000,-1975.491855,-16.859041
2069,0.452000,-1331.971397,-11.367174
2070,0.454000,-726.134570,-6.196904
2071,0.456000,-149.285151,-1.274014
2072,0.458000,392.779378,3.352018
2073,0.460000,801.501831,6.840095
2074,0.462000,1111.667097,9.487076
2075,0.464000,1352.262583,11.540341
2076,0.466000,1514.592068,12.925677
2077,0.468000,1613.149255,13.766774
2078,0.470000,1572.566884,13.420440
2079,0.472000,1384.148732,11.812461
2080,0.474000,1181.236876,10.080791
2081,0.476000,1091.375911,9.313909
2082,0.478000,1056.591021,9.017051
2083,0.480000,929.046426,7.928573
2084,0.482000,685.552199,5.850570
2085,0.484000,288.424710,2.461445
2086,0.486000,-256.538561,-2.189325
2087,0.488000,-911.653981,-7.780144
2088,0.490000,-1584.161847,-13.519392
2089,0.492000,-2079.846524,-17.749614
2090,0.494000,-2392.910530,-20.421333
2091,0.496000,-2668.290906,-22.771456
2092,0.498000,-3027.734765,-25.838985
2093,0.500000,-3387.178624,-28.906514
2094,0.502000,-3613.280407,-30.836089
2095,0.504000,-3755.318706,-32.048258
2096,0.506000,-3882.863301,-33.136736
2097,0.508000,-3906.053227,-33.334641
2098,0.510000,-3723.432557,-31.776138
2099,0.512000,-3506.026997,-29.920778
2100,0.514000,-3384.279884,-28.881776
2101,0.516000,-3248.039066,-27.719084
2102,0.518000,-2961.063727,-25.270008
2103,0.520000,-2505.961421,-21.386120
2104,0.522000,-1972.593114,-16.834303
2105,0.524000,-1468.212215,-12.529867
2106,0.526000,-885.565314,-7.557501
2107,0.528000,-230.449894,-1.966682
2108,0.530000,308.715895,2.634612
2109,0.532000,717.438348,6.122689
2110,0.534000,1042.097317,8.893361
2111,0.536000,1384.148732,11.812461
2112,0.538000,1700.111479,14.508918
2113,0.540000,1874.035927,15.993206
2114,0.542000,1914.618298,16.339540
2115,0.544000,2007.378004,17.131161
2116,0.546000,2137.821340,18.244377
2117,0.548000,2195.796156,18.739140
2118,0.550000,2169.707488,18.516496
2119,0.552000,2120.428895,18.095948
2120,0.554000,2123.327636,18.120686
2121,0.556000,2091.441487,17.848567
2122,0.558000,1876.934668,16.017944
2123,0.560000,1526.187031,13.024630
2124,0.562000,1178.338135,10.056053
2125,0.564000,789.906868,6.741143
2126,0.566000,360.893230,3.079898
2127,0.568000,-97.107817,-0.828728
2128,0.570000,-468.146639,-3.995209
2129,0.572000,-740.628274,-6.320594
2130,0.574000,-955.135093,-8.151216
2131,0.576000,-1178.338135,-10.056053
2132,0.578000,-1346.465101,-11.490865
2133,0.580000,-1450.819770,-12.381438
2134,0.582000,-1491.402141,-12.727772
2135,0.584000,-1482.705919,-12.653558
2136,0.586000,-1392.844954,-11.886675
2137,0.588000,-1134.857023,-9.684981
2138,0.590000,-755.121978,-6.444285
2139,0.592000,-401.475601,-3.426232
2140,0.594000,-36.234260,-0.309227
2141,0.596000,363.791970,3.104636
2142,0.598000,833.387980,7.112215
2143,0.600000,1372.553769,11.713508
2144,0.602000,1984.188077,16.933255
2145,0.604000,2607.417349,22.251955
2146,0.606000,3227.747880,27.545917
2147,0.608000,3732.128779,31.850353
2148,0.610000,3984.319229,34.002571
2149,0.612000,4056.787749,34.621024
2150,0.614000,4001.711674,34.151000
2151,0.616000,3958.230562,33.779927
2152,0.618000,3885.762042,33.161474
2153,0.620000,3871.268338,33.037783
2154,0.622000,3793.002336,32.369854
2155,0.624000,3639.369074,31.058732
2156,0.626000,3404.571069,29.054943
2157,0.628000,3108.899508,26.531653
2158,0.630000,2804.531724,23.934149
2159,0.632000,2479.872754,21.163477
2160,0.634000,2134.922599,18.219639
2161,0.636000,1659.529108,14.162584
2162,0.638000,1027.603613,8.769670
2163,0.640000,337.703303,2.881993
2164,0.642000,-346.399526,-2.956207
2165,0.644000,-989.919983,-8.448074
2166,0.646000,-1474.009697,-12.579343
2167,0.648000,-1810.263629,-15.448967
2168,0.650000,-2123.327636,-18.120686
2169,0.652000,-2427.695420,-20.718191
2170,0.654000,-2700.177055,-23.043576
2171,0.656000,-2804.531724,-23.934149
2172,0.658000,-2784.240538,-23.760982
2173,0.660000,-2656.695943,-22.672504
2174,0.662000,-2471.176532,-21.089263
2175,0.664000,-2233.479786,-19.060735
2176,0.666000,-2004.479263,-17.106422
2177,0.668000,-1836.352297,-15.671610
2178,0.670000,-1665.326589,-14.212060
2179,0.672000,-1413.136140,-12.059842
2180,0.674000,-1050.793540,-8.967575
2181,0.676000,-679.754718,-5.801093
2182,0.678000,-401.475601,-3.426232
2183,0.680000,-155.082633,-1.323490
2184,0.682000,76.816631,0.655561
2185,0.684000,262.336042,2.238801
2186,0.686000,424.665527,3.624137
2187,0.688000,598.589975,5.108426
2188,0.690000,714.539607,6.097951
2189,0.692000,752.223237,6.419547
2190,0.694000,671.058495,5.726879
2191,0.696000,566.703826,4.836306
2192,0.698000,552.210122,4.712615
2193,0.700000,618.881161,5.281592
2194,0.702000,581.197530,4.959997
2195,0.704000,392.779378,3.352018
2196,0.706000,120.297743,1.026633
2197,0.708000,-201.462486,-1.719301
2198,0.710000,-563.805086,-4.811568
2199,0.712000,-972.527538,-8.299645
2200,0.714000,-1297.186508,-11.070317
2201,0.716000,-1546.478217,-13.197797
2202,0.718000,-1784.174962,-15.226324
2203,0.720000,-2103.036450,-17.947519
2204,0.722000,-2427.695420,-20.718191
2205,0.724000,-2575.531200,-21.979836
2206,0.726000,-2569.733719,-21.930359
2207,0.728000,-2491.467717,-21.262430
2208,0.730000,-2482.771495,-21.188215
2209,0.732000,-2407.404234,-20.545024
2210,0.734000,-2303.049565,-19.654451
2211,0.736000,-2247.973490,-19.184426
2212,0.738000,-2233.479786,-19.060735
2213,0.740000,-2169.707488,-18.516496
2214,0.742000,-2027.669189,-17.304328
2215,0.744000,-1871.137186,-15.968468
2216,0.746000,-1784.174962,-15.226324
2217,0.748000,-1685.617775,-14.385227
2218,0.750000,-1456.617252,-12.430914
2219,0.752000,-1082.679689,-9.239695
2220,0.754000,-679.754718,-5.801093
2221,0.756000,-317.412118,-2.708826
2222,0.758000,42.031742,0.358703
2223,0.760000,320.310858,2.733564
2224,0.762000,491.336566,4.193114
2225,0.764000,529.020196,4.514710
2226,0.766000,549.311382,4.687877
2227,0.768000,618.881161,5.281592
2228,0.770000,650.767310,5.553712
2229,0.772000,613.083679,5.232116
2230,0.774000,500.032788,4.267329
2231,0.776000,395.678119,3.376756
2232,0.778000,355.095748,3.030422
2233,0.780000,314.513377,2.684088
2234,0.782000,247.842338,2.115111
2235,0.784000,152.183892,1.298752
2236,0.786000,33.335519,0.284489
2237,0.788000,-126.095225,-1.076109
2238,0.790000,-308.715895,-2.634612
2239,0.792000,-444.956713,-3.797304
2240,0.794000,-502.931529,-4.292067
2241,0.796000,-488.437825,-4.168376
2242,0.798000,-508.729010,-4.341543
2243,0.800000,-604.387457,-5.157902
2244,0.802000,-714.539607,-6.097951
2245,0.804000,-758.020719,-6.469023
2246,0.806000,-726.134570,-6.196904
2247,0.808000,-627.577383,-5.355807
2248,0.810000,-520.323974,-4.440496
2249,0.812000,-404.374342,-3.450970
2250,0.814000,-323.209599,-2.758302
2251,0.816000,-311.614636,-2.659350
2252,0.818000,-279.728487,-2.387230
2253,0.820000,-184.070041,-1.570872
2254,0.822000,33.335519,0.284489
2255,0.824000,337.703303,2.881993
2256,0.826000,668.159754,5.702141
2257,0.828000,984.122501,8.398598
2258,0.830000,1308.781471,11.169269
2259,0.832000,1630.541700,13.915203
2260,0.834000,1891.428372,16.141635
2261,0.836000,2132.023858,18.194901
2262,0.838000,2320.442010,19.802879
2263,0.840000,2433.492901,20.767667
2264,0.842000,2453.784087,20.940834
2265,0.844000,2398.708012,20.470809
2266,0.846000,2279.859639,19.456546
2267,0.848000,2140.720080,18.269115
2268,0.850000,2001.580522,17.081684
2269,0.852000,1888.529631,16.116897
2270,0.854000,1763.883777,15.053157
2271,0.856000,1621.845477,13.840988
2272,0.858000,1502.997105,12.826725
2273,0.860000,1375.452509,11.738246
2274,0.862000,1201.528061,10.253958
2275,0.864000,987.021242,8.423336
2276,0.866000,694.248422,5.924784
2277,0.868000,410.171823,3.500447
2278,0.870000,131.892706,1.125585
2279,0.872000,-166.677596,-1.422443
2280,0.874000,-430.463009,-3.673613
2281,0.876000,-613.083679,-5.232116
2282,0.878000,-726.134570,-6.196904
2283,0.880000,-836.286721,-7.136953
2284,0.882000,-943.540130,-8.052264
2285,0.884000,-992.818724,-8.472812
2286,0.886000,-960.932575,-8.200693
2287,0.888000,-888.464055,-7.582239
2288,0.890000,-827.590498,-7.062738
2289,0.892000,-781.210645,-6.666928
2290,0.894000,-763.818201,-6.518499
2291,0.896000,-679.754718,-5.801093
2292,0.898000,-633.374865,-5.405283
2293,0.900000,-578.298790,-4.935259
2294,0.902000,-459.450417,-3.920995
2295,0.904000,-259.437302,-2.214063
2296,0.906000,-88.411594,-0.754513
2297,0.908000,4.348111,0.037107
2298,0.910000,39.133001,0.333965
2299,0.912000,73.917890,0.630823
2300,0.914000,123.196484,1.051371
2301,0.916000,152.183892,1.298752
2302,0.918000,120.297743,1.026633
2303,0.920000,88.411594,0.754513
2304,0.922000,47.829223,0.408179
2305,0.924000,-47.829223,-0.408179
2306,0.926000,-221.753671,-1.892468
2307,0.928000,-410.171823,-3.500447
2308,0.930000,-572.501308,-4.885782
2309,0.932000,-676.855977,-5.776355
2310,0.934000,-795.704349,-6.790619
2311,0.936000,-981.223761,-8.373860
2312,0.938000,-1169.641913,-9.981839
2313,0.940000,-1323.275175,-11.292960
2314,0.942000,-1500.098364,-12.801986
2315,0.944000,-1682.719034,-14.360489
2316,0.946000,-1850.846001,-15.795301
2317,0.948000,-1920.415780,-16.389016
2318,0.950000,-1917.517039,-16.364278
2319,0.952000,-1940.706965,-16.562183
2320,0.954000,-1966.795633,-16.784827
2321,0.956000,-1894.327113,-16.166373
2322,0.958000,-1740.693850,-14.855252
2323,0.960000,-1566.769402,-13.370964
2324,0.962000,-1427.629844,-12.183533
2325,0.964000,-1326.173916,-11.317698
2326,0.966000,-1192.831839,-10.179744
2327,0.968000,-1050.793540,-8.967575
2328,0.970000,-966.730057,-8.250169
2329,0.972000,-885.565314,-7.557501
2330,0.974000,-731.932052,-6.246380
2331,0.976000,-555.108863,-4.737353
2332,0.978000,-418.868046,-3.574661
2333,0.980000,-346.399526,-2.956207
2334,0.982000,-256.538561,-2.189325
2335,0.984000,-97.107817,-0.828728
2336,0.986000,53.626705,0.457656
2337,0.988000,111.601521,0.952418
2338,0.990000,108.702780,0.927680
2339,0.992000,88.411594,0.754513
2340,0.994000,53.626705,0.457656
2341,0.996000,-33.335519,-0.284489
2342,0.998000,-155.082633,-1.323490
2343,1.000000,-198.563745,-1.694562
2344,1.002000,-210.158708,-1.793515
2345,1.004000,-291.323450,-2.486183
2346,1.006000,-439.159231,-3.747828
2347,1.008000,-563.805086,-4.811568
2348,1.010000,-639.172346,-5.454759
2349,1.012000,-665.261014,-5.677403
2350,1.014000,-726.134570,-6.196904
2351,1.016000,-778.311905,-6.642190
2352,1.018000,-815.995535,-6.963786
2353,1.020000,-882.666573,-7.532763
2354,1.022000,-963.831316,-8.225431
2355,1.024000,-1033.401095,-8.819146
2356,1.026000,-1021.806132,-8.720194
2357,1.028000,-876.869092,-7.483287
2358,1.030000,-662.362273,-5.652665
2359,1.032000,-447.855454,-3.822042
2360,1.034000,-236.247375,-2.016158
2361,1.036000,-7.246852,-0.061845
2362,1.038000,233.348634,1.991420
2363,1.040000,462.349158,3.945733
2364,1.042000,644.969828,5.504236
2365,1.044000,792.805609,6.765881
2366,1.046000,955.135093,8.151216
2367,1.048000,1053.692281,8.992313
2368,1.050000,1108.768356,9.462338
2369,1.052000,1169.641913,9.981839
2370,1.054000,1256.604137,10.723983
2371,1.056000,1343.566361,11.466127
2372,1.058000,1418.933621,12.109319
2373,1.060000,1482.705919,12.653558
2374,1.062000,1534.883253,13.098844
2375,1.064000,1598.655551,13.643083
2376,1.066000,1668.225330,14.236798
2377,1.068000,1708.807701,14.583132
2378,1.070000,1717.503924,14.657347
2379,1.072000,1642.136663,14.014155
2380,1.074000,1523.288290,12.999892
2381,1.076000,1360.958805,11.614556
2382,1.078000,1175.439394,10.031315
2383,1.080000,1007.312428,8.596503
2384,1.082000,865.274129,7.384334
2385,1.084000,746.425756,6.370071
2386,1.086000,639.172346,5.454759
2387,1.088000,500.032788,4.267329
2388,1.090000,355.095748,3.030422
2389,1.092000,282.627228,2.411968
2390,1.094000,247.842338,2.115111
2391,1.096000,256.538561,2.189325
2392,1.098000,279.728487,2.387230
2393,1.100000,302.918414,2.585135
2394,1.102000,355.095748,3.030422
2395,1.104000,392.779378,3.352018
2396,1.106000,450.754194,3.846780
2397,1.108000,552.210122,4.712615
2398,1.110000,673.957236,5.751617
2399,1.112000,827.590498,7.062738
2400,1.114000,905.856500,7.730668
2401,1.116000,897.160277,7.656454
2402,1.118000,879.767833,7.508025
2403,1.120000,865.274129,7.384334
2404,1.122000,836.286721,7.136953
2405,1.124000,729.033311,6.221642
2406,1.126000,644.969828,5.504236
2407,1.128000,560.906345,4.786830
2408,1.130000,473.944121,4.044686
2409,1.132000,323.209599,2.758302
2410,1.134000,120.297743,1.026633
2411,1.136000,-44.930482,-0.383441
2412,1.138000,-181.171300,-1.546134
2413,1.140000,-346.399526,-2.956207
2414,1.142000,-560.906345,-4.786830
2415,1.144000,-755.121978,-6.444285
2416,1.146000,-888.464055,-7.582239
2417,1.148000,-1021.806132,-8.720194
2418,1.150000,-1210.224284,-10.328173
2419,1.152000,-1398.642436,-11.936152
2420,1.154000,-1517.490809,-12.950415
2421,1.156000,-1587.060588,-13.544131
2422,1.158000,-1624.744218,-13.865726
2423,1.160000,-1662.427849,-14.187322
2424,1.162000,-1624.744218,-13.865726
2425,1.164000,-1549.376957,-13.222535
2426,1.166000,-1497.199623,-12.777248
2427,1.168000,-1523.288290,-12.999892
2428,1.170000,-1537.781994,-13.123582
2429,1.172000,-1459.515993,-12.455652
2430,1.174000,-1343.566361,-11.466127
2431,1.176000,-1253.705396,-10.699245
2432,1.178000,-1169.641913,-9.981839
2433,1.180000,-1062.388503,-9.066528
2434,1.182000,-934.843908,-7.978050
2435,1.184000,-847.881684,-7.235905
2436,1.186000,-798.603090,-6.815357
2437,1.188000,-685.552199,-5.850570
2438,1.190000,-473.944121,-4.044686
2439,1.192000,-285.525969,-2.436707
2440,1.194000,-178.272559,-1.521395
2441,1.196000,-120.297743,-1.026633
2442,1.198000,-68.120409,-0.581346
2443,1.200000,-33.335519,-0.284489
2444,1.202000,-39.133001,-0.333965
2445,1.204000,-65.221668,-0.556608
2446,1.206000,-33.335519,-0.284489
2447,1.208000,-7.246852,-0.061845
2448,1.210000,-65.221668,-0.556608
2449,1.212000,-224.652412,-1.917206
2450,1.214000,-410.171823,-3.500447
2451,1.216000,-534.817678,-4.564186
2452,1.218000,-615.982420,-5.256854
2453,1.220000,-740.628274,-6.320594
2454,1.222000,-888.464055,-7.582239
2455,1.224000,-1010.211169,-8.621241
2456,1.226000,-1143.553245,-9.759195
2457,1.228000,-1227.616729,-10.476601
2458,1.230000,-1288.490285,-10.996102
2459,1.232000,-1276.895322,-10.897150
2460,1.234000,-1224.717988,-10.451863
2461,1.236000,-1195.730580,-10.204482
2462,1.238000,-1210.224284,-10.328173
2463,1.240000,-1221.819247,-10.427125
2464,1.242000,-1178.338135,-10.056053
2465,1.244000,-1079.780948,-9.214956
2466,1.246000,-931.945167,-7.953311
2467,1.248000,-830.489239,-7.087477
2468,1.250000,-746.425756,-6.370071
2469,1.252000,-633.374865,-5.405283
2470,1.254000,-502.931529,-4.292067
2471,1.256000,-337.703303,-2.881993
2472,1.258000,-143.487670,-1.224538
2473,1.260000,71.019150,0.606084
2474,1.262000,294.222191,2.510921
2475,1.264000,473.944121,4.044686
2476,1.266000,624.678642,5.331069
2477,1.268000,766.716941,6.543238
2478,1.270000,911.653981,7.780144
2479,1.272000,1033.401095,8.819146
2480,1.274000,1085.578429,9.264433
2481,1.276000,1088.477170,9.289171
2482,1.278000,1065.287244,9.091266
2483,1.280000,1030.502354,8.794408
2484,1.282000,1001.514946,8.547027
2485,1.284000,975.426279,8.324383
2486,1.286000,963.831316,8.225431
2487,1.288000,1001.514946,8.547027
2488,1.290000,998.616205,8.522289
2489,1.292000,923.248945,7.879097
2490,1.294000,778.311905,6.642190
2491,1.296000,671.058495,5.726879
2492,1.298000,627.577383,5.355807
2493,1.300000,647.868569,5.528974
2494,1.302000,662.362273,5.652665
2495,1.304000,673.957236,5.751617
2496,1.306000,665.261014,5.677403
2497,1.308000,627.577383,5.355807
2498,1.310000,592.792494,5.058949
2499,1.312000,575.400049,4.910520
2500,1.314000,624.678642,5.331069
2501,1.316000,685.552199,5.850570
2502,1.318000,717.438348,6.122689
2503,1.320000,700.045903,5.974260
2504,1.322000,665.261014,5.677403
2505,1.324000,650.767310,5.553712
2506,1.326000,671.058495,5.726879
2507,1.328000,685.552199,5.850570
2508,1.330000,682.653458,5.825832
2509,1.332000,659.463532,5.627926
2510,1.334000,615.982420,5.256854
2511,1.336000,575.400049,4.910520
2512,1.338000,572.501308,4.885782
2513,1.340000,572.501308,4.885782
2514,1.342000,607.286198,5.182640
2515,1.344000,613.083679,5.232116
2516,1.346000,526.121455,4.489972
2517,1.348000,389.880638,3.327280
2518,1.350000,273.931006,2.337754
2519,1.352000,210.158708,1.793515
2520,1.354000,160.880114,1.372967
2521,1.356000,105.804039,0.902942
2522,1.358000,13.044334,0.111322
2523,1.360000,-105.804039,-0.902942
2524,1.362000,-250.741079,-2.139849
2525,1.364000,-404.374342,-3.450970
2526,1.366000,-511.627751,-4.366281
2527,1.368000,-566.703826,-4.836306
2528,1.370000,-540.615159,-4.613663
2529,1.372000,-540.615159,-4.613663
2530,1.374000,-607.286198,-5.182640
2531,1.376000,-671.058495,-5.726879
2532,1.378000,-688.450940,-5.875308
2533,1.380000,-682.653458,-5.825832
2534,1.382000,-671.058495,-5.726879
2535,1.384000,-642.071087,-5.479498
2536,1.386000,-642.071087,-5.479498
2537,1.388000,-668.159754,-5.702141
2538,1.390000,-749.324497,-6.394809
2539,1.392000,-850.780425,-7.260644
2540,1.394000,-871.071610,-7.433810
2541,1.396000,-813.096794,-6.939048
2542,1.398000,-769.615682,-6.567976
2543,1.400000,-769.615682,-6.567976
2544,1.402000,-801.501831,-6.840095
2545,1.404000,-813.096794,-6.939048
2546,1.406000,-772.514423,-6.592714
2547,1.408000,-731.932052,-6.246380
2548,1.410000,-671.058495,-5.726879
2549,1.412000,-627.577383,-5.355807
2550,1.414000,-589.893753,-5.034211
2551,1.416000,-610.184938,-5.207378
2552,1.418000,-691.349681,-5.900046
2553,1.420000,-734.830793,-6.271118
2554,1.422000,-737.729533,-6.295856
2555,1.424000,-700.045903,-5.974260
2556,1.426000,-714.539607,-6.097951
2557,1.428000,-760.919460,-6.493761
2558,1.430000,-807.299313,-6.889571
2559,1.432000,-798.603090,-6.815357
2560,1.434000,-769.615682,-6.567976
2561,1.436000,-737.729533,-6.295856
2562,1.438000,-717.438348,-6.122689
2563,1.440000,-697.147162,-5.949522
2564,1.442000,-723.235829,-6.172165
2565,1.444000,-815.995535,-6.963786
2566,1.446000,-871.071610,-7.433810
2567,1.448000,-871.071610,-7.433810
2568,1.450000,-807.299313,-6.889571
2569,1.452000,-743.527015,-6.345332
2570,1.454000,-755.121978,-6.444285
2571,1.456000,-772.514423,-6.592714
2572,1.458000,-781.210645,-6.666928
2573,1.460000,-755.121978,-6.444285
2574,1.462000,-711.640866,-6.073213
2575,1.464000,-639.172346,-5.454759
2576,1.466000,-531.918937,-4.539448
2577,1.468000,-436.260490,-3.723090
2578,1.470000,-410.171823,-3.500447
2579,1.472000,-424.665527,-3.624137
2580,1.474000,-407.273082,-3.475708
2581,1.476000,-300.019673,-2.560397
2582,1.478000,-172.475078,-1.471919
2583,1.480000,-76.816631,-0.655561
2584,1.482000,-30.436778,-0.259750
2585,1.484000,24.639297,0.210274
2586,1.486000,68.120409,0.581346
2587,1.488000,91.310335,0.779251
2588,1.490000,120.297743,1.026633
2589,1.492000,195.665004,1.669824
2590,1.494000,259.437302,2.214063
2591,1.496000,276.829746,2.362492
2592,1.498000,244.943598,2.090373
2593,1.500000,213.057449,1.818253
2594,1.502000,224.652412,1.917206
2595,1.504000,271.032265,2.313016
2596,1.506000,320.310858,2.733564
2597,1.508000,337.703303,2.881993
2598,1.510000,323.209599,2.758302
2599,1.512000,291.323450,2.486183
2600,1.514000,236.247375,2.016158
2601,1.516000,166.677596,1.422443
2602,1.518000,178.272559,1.521395
2603,1.520000,218.854930,1.867729
2604,1.522000,273.931006,2.337754
2605,1.524000,273.931006,2.337754
2606,1.526000,239.146116,2.040896
2607,1.528000,244.943598,2.090373
2608,1.530000,285.525969,2.436707
2609,1.532000,363.791970,3.104636
2610,1.534000,427.564268,3.648875
2611,1.536000,476.842862,4.069424
2612,1.538000,514.526492,4.391019
2613,1.540000,537.716418,4.588925
2614,1.542000,546.412641,4.663139
2615,1.544000,540.615159,4.613663
2616,1.546000,558.007604,4.762092
2617,1.548000,586.995012,5.009473
2618,1.550000,607.286198,5.182640
2619,1.552000,560.906345,4.786830
2620,1.554000,508.729010,4.341543
2621,1.556000,514.526492,4.391019
2622,1.558000,523.222714,4.465234
2623,1.560000,531.918937,4.539448
2624,1.562000,537.716418,4.588925
2625,1.564000,497.134047,4.242591
2626,1.566000,456.551676,3.896257
2627,1.568000,363.791970,3.104636
2628,1.570000,268.133524,2.288278
2629,1.572000,201.462486,1.719301
2630,1.574000,166.677596,1.422443
2631,1.576000,178.272559,1.521395
2632,1.578000,175.373818,1.496657
2633,1.580000,155.082633,1.323490
2634,1.582000,169.576337,1.447181
2635,1.584000,242.044857,2.065635
2636,1.586000,305.817154,2.609874
2637,1.588000,343.500785,2.931469
2638,1.590000,334.804562,2.857255
2639,1.592000,352.197007,3.005684
2640,1.594000,381.184415,3.253065
2641,1.596000,381.184415,3.253065
2642,1.598000,369.589452,3.154113
2643,1.600000,357.994489,3.055160
2644,1.602000,349.298266,2.980946
2645,1.604000,276.829746,2.362492
