[N01-D-2024-T4-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
6,-3.860000,177.344799,1.571718
7,-3.858000,151.391901,1.341710
8,-3.856000,151.391901,1.341710
9,-3.854000,174.461143,1.546162
10,-3.852000,191.763075,1.699500
11,-3.850000,191.763075,1.699500
12,-3.848000,183.112109,1.622831
13,-3.846000,168.693833,1.495049
14,-3.844000,171.577488,1.520605
15,-3.842000,177.344799,1.571718
16,-3.840000,180.228454,1.597274
17,-3.838000,171.577488,1.520605
18,-3.836000,168.693833,1.495049
19,-3.834000,171.577488,1.520605
20,-3.832000,180.228454,1.597274
21,-3.830000,183.112109,1.622831
22,-3.828000,177.344799,1.571718
23,-3.826000,180.228454,1.597274
24,-3.824000,177.344799,1.571718
25,-3.822000,171.577488,1.520605
26,-3.820000,171.577488,1.520605
27,-3.818000,185.995764,1.648387
28,-3.816000,180.228454,1.597274
29,-3.814000,183.112109,1.622831
30,-3.812000,174.461143,1.546162
31,-3.810000,168.693833,1.495049
32,-3.808000,162.926522,1.443936
33,-3.806000,160.042867,1.418380
34,-3.804000,162.926522,1.443936
35,-3.802000,177.344799,1.571718
36,-3.800000,180.228454,1.597274
37,-3.798000,171.577488,1.520605
38,-3.796000,171.577488,1.520605
39,-3.794000,171.577488,1.520605
40,-3.792000,168.693833,1.495049
41,-3.790000,165.810177,1.469492
42,-3.788000,177.344799,1.571718
43,-3.786000,174.461143,1.546162
44,-3.784000,180.228454,1.597274
45,-3.782000,174.461143,1.546162
46,-3.780000,165.810177,1.469492
47,-3.778000,174.461143,1.546162
48,-3.776000,171.577488,1.520605
49,-3.774000,177.344799,1.571718
50,-3.772000,180.228454,1.597274
51,-3.770000,174.461143,1.546162
52,-3.768000,174.461143,1.546162
53,-3.766000,180.228454,1.597274
54,-3.764000,171.577488,1.520605
55,-3.762000,171.577488,1.520605
56,-3.760000,160.042867,1.418380
57,-3.758000,165.810177,1.469492
58,-3.756000,197.530385,1.750613
59,-3.754000,194.646730,1.725056
60,-3.752000,194.646730,1.725056
61,-3.750000,174.461143,1.546162
62,-3.748000,165.810177,1.469492
63,-3.746000,171.577488,1.520605
64,-3.744000,177.344799,1.571718
65,-3.742000,183.112109,1.622831
66,-3.740000,168.693833,1.495049
67,-3.738000,165.810177,1.469492
68,-3.736000,162.926522,1.443936
69,-3.734000,171.577488,1.520605
70,-3.732000,174.461143,1.546162
71,-3.730000,171.577488,1.520605
72,-3.728000,177.344799,1.571718
73,-3.726000,162.926522,1.443936
74,-3.724000,171.577488,1.520605
75,-3.722000,174.461143,1.546162
76,-3.720000,180.228454,1.597274
77,-3.718000,185.995764,1.648387
78,-3.716000,183.112109,1.622831
79,-3.714000,171.577488,1.520605
80,-3.712000,157.159212,1.392823
81,-3.710000,157.159212,1.392823
82,-3.708000,180.228454,1.597274
83,-3.706000,185.995764,1.648387
84,-3.704000,194.646730,1.725056
