[N01-C-ABS-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
84,1.660000,668.159775,23.187915
85,1.680000,670.218819,23.259373
86,1.700000,672.277863,23.330830
87,1.720000,672.277863,23.330830
88,1.740000,672.277863,23.330830
89,1.760000,668.159775,23.187915
90,1.780000,668.159775,23.187915
91,1.800000,676.395951,23.473745
92,1.820000,666.100731,23.116458
93,1.840000,664.041687,23.045000
94,1.860000,680.514039,23.616659
95,1.880000,666.100731,23.116458
96,1.900000,670.218819,23.259373
97,1.920000,672.277863,23.330830
98,1.940000,680.514039,23.616659
99,1.960000,680.514039,23.616659
100,1.980000,670.218819,23.259373
101,2.000000,674.336907,23.402287
102,2.020000,672.277863,23.330830
103,2.040000,682.573083,23.688117
104,2.060000,664.041687,23.045000
105,2.080000,666.100731,23.116458
106,2.100000,670.218819,23.259373
107,2.120000,670.218819,23.259373
108,2.140000,668.159775,23.187915
109,2.160000,676.395951,23.473745
110,2.180000,678.454995,23.545202
111,2.200000,666.100731,23.116458
112,2.220000,670.218819,23.259373
113,2.240000,676.395951,23.473745
114,2.260000,672.277863,23.330830
115,2.280000,666.100731,23.116458
116,2.300000,670.218819,23.259373
117,2.320000,668.159775,23.187915
118,2.340000,664.041687,23.045000
119,2.360000,664.041687,23.045000
120,2.380000,655.805512,22.759171
121,2.400000,678.454995,23.545202
122,2.420000,674.336907,23.402287
123,2.440000,674.336907,23.402287
124,2.460000,668.159775,23.187915
125,2.480000,672.277863,23.330830
126,2.500000,674.336907,23.402287
127,2.520000,676.395951,23.473745
128,2.540000,670.218819,23.259373
129,2.560000,670.218819,23.259373
130,2.580000,672.277863,23.330830
131,2.600000,668.159775,23.187915
132,2.620000,659.923599,22.902086
133,2.640000,670.218819,23.259373
134,2.660000,682.573083,23.688117
135,2.680000,678.454995,23.545202
136,2.700000,670.218819,23.259373
137,2.720000,678.454995,23.545202
138,2.740000,666.100731,23.116458
139,2.760000,666.100731,23.116458
140,2.780000,668.159775,23.187915
141,2.800000,670.218819,23.259373
142,2.820000,670.218819,23.259373
143,2.840000,670.218819,23.259373
144,2.860000,678.454995,23.545202
145,2.880000,670.218819,23.259373
146,2.900000,670.218819,23.259373
147,2.920000,672.277863,23.330830
148,2.940000,670.218819,23.259373
149,2.960000,659.923599,22.902086
150,2.980000,668.159775,23.187915
151,3.000000,672.277863,23.330830
152,3.020000,670.218819,23.259373
153,3.040000,670.218819,23.259373
154,3.060000,672.277863,23.330830
155,3.080000,672.277863,23.330830
156,3.100000,676.395951,23.473745
157,3.120000,674.336907,23.402287
158,3.140000,672.277863,23.330830
159,3.160000,680.514039,23.616659
160,3.180000,680.514039,23.616659
161,3.200000,668.159775,23.187915
162,3.220000,668.159775,23.187915
163,3.240000,666.100731,23.116458
164,3.260000,661.982643,22.973543
165,3.280000,670.218819,23.259373
166,3.300000,666.100731,23.116458
167,3.320000,668.159775,23.187915
168,3.340000,672.277863,23.330830
169,3.360000,661.982643,22.973543
170,3.380000,661.982643,22.973543
171,3.400000,674.336907,23.402287
172,3.420000,672.277863,23.330830
173,3.440000,668.159775,23.187915
174,3.460000,670.218819,23.259373
175,3.480000,680.514039,23.616659
176,3.500000,672.277863,23.330830
177,3.520000,670.218819,23.259373
178,3.540000,666.100731,23.116458
179,3.560000,666.100731,23.116458
180,3.580000,668.159775,23.187915
181,3.600000,672.277863,23.330830
182,3.620000,674.336907,23.402287
183,3.640000,678.454995,23.545202
184,3.660000,672.277863,23.330830
185,3.680000,668.159775,23.187915
186,3.700000,672.277863,23.330830
187,3.720000,670.218819,23.259373
188,3.740000,674.336907,23.402287
189,3.760000,680.514039,23.616659
190,3.780000,670.218819,23.259373
191,3.800000,661.982643,22.973543
192,3.820000,672.277863,23.330830
193,3.840000,668.159775,23.187915
194,3.860000,664.041687,23.045000
195,3.880000,668.159775,23.187915
196,3.900000,670.218819,23.259373
197,3.920000,666.100731,23.116458
198,3.940000,676.395951,23.473745
199,3.960000,674.336907,23.402287
200,3.980000,666.100731,23.116458
201,4.000000,668.159775,23.187915
202,4.020000,676.395951,23.473745
203,4.040000,672.277863,23.330830
204,4.060000,674.336907,23.402287
205,4.080000,668.159775,23.187915
206,4.100000,678.454995,23.545202
207,4.120000,674.336907,23.402287
208,4.140000,666.100731,23.116458
209,4.160000,678.454995,23.545202
210,4.180000,664.041687,23.045000
211,4.200000,670.218819,23.259373
212,4.220000,672.277863,23.330830
213,4.240000,674.336907,23.402287
214,4.260000,672.277863,23.330830
215,4.280000,657.864556,22.830628
216,4.300000,672.277863,23.330830
217,4.320000,672.277863,23.330830
218,4.340000,668.159775,23.187915
219,4.360000,664.041687,23.045000
220,4.380000,666.100731,23.116458
221,4.400000,670.218819,23.259373
222,4.420000,670.218819,23.259373
223,4.440000,674.336907,23.402287
224,4.460000,668.159775,23.187915
225,4.480000,672.277863,23.330830
226,4.500000,678.454995,23.545202
227,4.520000,668.159775,23.187915
228,4.540000,670.218819,23.259373
229,4.560000,676.395951,23.473745
230,4.580000,676.395951,23.473745
231,4.600000,666.100731,23.116458
232,4.620000,668.159775,23.187915
233,4.640000,664.041687,23.045000
234,4.660000,672.277863,23.330830
235,4.680000,661.982643,22.973543
236,4.700000,668.159775,23.187915
237,4.720000,657.864556,22.830628
238,4.740000,672.277863,23.330830
239,4.760000,664.041687,23.045000
240,4.780000,666.100731,23.116458
241,4.800000,670.218819,23.259373
242,4.820000,670.218819,23.259373
243,4.840000,674.336907,23.402287
244,4.860000,668.159775,23.187915
245,4.880000,664.041687,23.045000
246,4.900000,672.277863,23.330830
247,4.920000,670.218819,23.259373
248,4.940000,699.045435,24.259776
249,4.960000,832.883295,28.904504
250,4.980000,830.824251,28.833047
251,5.000000,853.473735,29.619078
252,5.020000,814.351899,28.261388
253,5.040000,828.765207,28.761590
254,5.060000,812.292855,28.189931
255,5.080000,822.588075,28.547218
256,5.100000,902.890791,31.334055
257,5.120000,855.532779,29.690535
258,5.140000,808.174767,28.047016
259,5.160000,760.816755,26.403497
260,5.180000,758.757711,26.332039
261,5.200000,748.462491,25.974752
262,5.220000,766.993887,26.617869
263,5.240000,793.761459,27.546814
264,5.260000,865.827999,30.047822
265,5.280000,896.713659,31.119683
266,5.300000,919.363143,31.905714
267,5.320000,935.835494,32.477373
268,5.340000,989.370638,34.335264
269,5.360000,1073.791442,37.265016
270,5.380000,1075.850486,37.336474
271,5.400000,1088.204750,37.765218
272,5.420000,1110.854234,38.551249
273,5.440000,1117.031366,38.765621
274,5.460000,1104.677102,38.336877
275,5.480000,1073.791442,37.265016
276,5.500000,1098.499970,38.122505
277,5.520000,1108.795190,38.479791
278,5.540000,1102.618058,38.265419
279,5.560000,1106.736146,38.408334
280,5.580000,1129.385630,39.194365
281,5.600000,1131.444674,39.265822
282,5.620000,1143.798938,39.694567
283,5.640000,1168.507466,40.552055
284,5.660000,1203.511213,41.766830
285,5.680000,1248.810181,43.338892
286,5.700000,1275.577753,44.267838
287,5.720000,1312.640545,45.554071
288,5.740000,1304.404369,45.268241
289,5.760000,1335.290029,46.340102
290,5.780000,1347.644293,46.768846
291,5.800000,1349.703337,46.840303
292,5.820000,1364.116645,47.340505
293,5.840000,1401.179437,48.626737
294,5.860000,1397.061349,48.483823
295,5.880000,1370.293777,47.554877
296,5.900000,1403.238481,48.698195
297,5.920000,1419.710833,49.269854
298,5.940000,1436.183185,49.841513
299,5.960000,1421.769877,49.341311
300,5.980000,1460.891712,50.699001
301,6.000000,1471.186932,51.056288
302,6.020000,1489.718328,51.699404
303,6.040000,1489.718328,51.699404
304,6.060000,1535.017296,53.271466
305,6.080000,1567.962000,54.414784
306,6.100000,1574.139132,54.629156
307,6.120000,1600.906704,55.558102
308,6.140000,1613.260968,55.986846
309,6.160000,1631.792364,56.629962
310,6.180000,1652.382804,57.344536
311,6.200000,1662.678024,57.701823
312,6.220000,1681.209420,58.344939
313,6.240000,1693.563684,58.773683
314,6.260000,1707.976992,59.273885
315,6.280000,1707.976992,59.273885
316,6.300000,1726.508387,59.917001
317,6.320000,1749.157871,60.703032
318,6.340000,1782.102575,61.846350
319,6.360000,1784.161619,61.917807
320,6.380000,1817.106323,63.061125
321,6.400000,1847.991983,64.132986
322,6.420000,1866.523379,64.776102
323,6.440000,1889.172863,65.562133
324,6.460000,1926.235655,66.848366
325,6.480000,1946.826095,67.562939
326,6.500000,1971.534623,68.420428
327,6.520000,1992.125062,69.135001
328,6.540000,2008.597414,69.706660
329,6.560000,2029.187854,70.421234
330,6.580000,2051.837338,71.207265
331,6.600000,2062.132558,71.564552
332,6.620000,2093.018218,72.636412
333,6.640000,2113.608658,73.350986
334,6.660000,2134.199098,74.065560
335,6.680000,2165.084758,75.137420
336,6.700000,2198.029462,76.280738
337,6.720000,2212.442770,76.780939
338,6.740000,2249.505561,78.067172
339,6.760000,2280.391221,79.139032
340,6.780000,2307.158793,80.067978
341,6.800000,2348.339673,81.497126
342,6.820000,2366.871069,82.140242
343,6.840000,2389.520553,82.926273
344,6.860000,2416.288125,83.855219
345,6.880000,2436.878565,84.569792
346,6.900000,2457.469005,85.284366
347,6.920000,2482.177533,86.141854
348,6.940000,2508.945104,87.070800
349,6.960000,2537.771720,88.071203
350,6.980000,2556.303116,88.714319
351,7.000000,2593.365908,90.000552
352,7.020000,2620.133480,90.929498
353,7.040000,2646.901052,91.858444
354,7.060000,2667.491492,92.573017
355,7.080000,2710.731416,94.073622
356,7.100000,2729.262812,94.716738
357,7.120000,2749.853252,95.431312
358,7.140000,2782.797955,96.574630
359,7.160000,2799.270307,97.146289
360,7.180000,2815.742659,97.717948
361,7.200000,2846.628319,98.789808
362,7.220000,2867.218759,99.504382
363,7.240000,2887.809199,100.218955
364,7.260000,2906.340595,100.862072
365,7.280000,2931.049123,101.719560
366,7.300000,2963.993827,102.862878
367,7.320000,2986.643311,103.648909
368,7.340000,3017.528971,104.720769
369,7.360000,3036.060366,105.363886
370,7.380000,3064.886982,106.364289
371,7.400000,3087.536466,107.150320
372,7.420000,3093.713598,107.364692
373,7.440000,3128.717346,108.579467
374,7.460000,3147.248742,109.222583
375,7.480000,3169.898226,110.008614
376,7.500000,3186.370578,110.580273
377,7.520000,3215.197194,111.580677
378,7.540000,3239.905722,112.438165
379,7.560000,3264.614250,113.295653
380,7.580000,3289.322778,114.153142
381,7.600000,3314.031305,115.010630
382,7.620000,3338.739833,115.868118
