[B02-AB-2024-T4-NU]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
267,0.532000,8907.611100,12.108777,1.969867,3.555860,80.566519
268,0.534000,8844.170684,12.171888,1.976978,3.554491,80.004279
269,0.536000,8743.242750,12.234390,1.984085,3.553134,79.109805
270,0.538000,8627.896540,12.296100,1.991190,3.551794,78.087550
271,0.540000,8512.550329,12.356968,1.998292,3.550472,77.065294
272,0.542000,8417.389706,12.417067,2.005392,3.549167,76.221933
273,0.544000,8368.367566,12.476631,2.012489,3.547873,75.787474
274,0.546000,8302.043495,12.535765,2.019584,3.546588,75.199677
275,0.548000,8209.766527,12.594315,2.026675,3.545316,74.381873
276,0.550000,8097.303972,12.652119,2.033765,3.544059,73.385174
277,0.552000,8002.143348,12.709166,2.040852,3.542819,72.541813
278,0.554000,7950.237553,12.765673,2.047936,3.541590,72.081798
279,0.556000,7953.121209,12.821986,2.055018,3.540365,72.107354
280,0.558000,7981.957761,12.878393,2.062098,3.539137,72.362918
281,0.560000,8002.143348,12.934953,2.069175,3.537906,72.541813
282,0.562000,8002.143348,12.991565,2.076249,3.536673,72.541813
283,0.564000,8022.328935,13.048228,2.083321,3.535439,72.720708
284,0.566000,8039.630866,13.105004,2.090391,3.534201,72.874046
285,0.568000,8100.187627,13.162035,2.097458,3.532958,73.410730
286,0.570000,8189.580940,13.219576,2.104523,3.531703,74.202978
287,0.572000,8276.090598,13.277717,2.111585,3.530434,74.969670
288,0.574000,8322.229082,13.336306,2.118644,3.529154,75.378572
289,0.576000,8356.832945,13.395158,2.125701,3.527869,75.685249
290,0.578000,8397.204119,13.454254,2.132756,3.526577,76.043038
291,0.580000,8437.575292,13.513612,2.139808,3.525279,76.400828
292,0.582000,8503.899363,13.573324,2.146857,3.523973,76.988625
293,0.584000,8564.456124,13.633461,2.153904,3.522657,77.525309
294,0.586000,8613.478263,13.693962,2.160948,3.521332,77.959768
295,0.588000,8616.361919,13.754622,2.167989,3.520003,77.985324
296,0.590000,8584.641711,13.815159,2.175028,3.518677,77.704204
297,0.592000,8552.921503,13.875449,2.182064,3.517355,77.423083
298,0.594000,8538.503226,13.935554,2.189097,3.516037,77.295301
299,0.596000,8506.783019,13.995475,2.196128,3.514723,77.014181
300,0.598000,8472.179155,14.055140,2.203156,3.513414,76.707504
301,0.600000,8394.320463,14.114388,2.210182,3.512113,76.017482
