[NO1-C-1045HR-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
372,0.742000,1446.471659,13.931918,2.672209,3.487473,10.946626
373,0.744000,962.381945,13.940319,2.679183,3.487304,6.815357
374,0.746000,515.975862,13.945475,2.686158,3.487208,3.005684
375,0.748000,69.569779,13.947516,2.693132,3.487181,-0.803989
376,0.750000,-333.355192,13.946597,2.700107,3.487222,-4.242591

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,-3.710000,-181.171300,-1.546134
2,-3.708000,-155.082633,-1.323490
3,-3.706000,-152.183892,-1.298752
4,-3.704000,-157.981374,-1.348229
5,-3.702000,-184.070041,-1.570872
6,-3.700000,-207.259967,-1.768777
7,-3.698000,-210.158708,-1.793515
8,-3.696000,-195.665004,-1.669824
9,-3.694000,-166.677596,-1.422443
10,-3.692000,-160.880114,-1.372967
11,-3.690000,-152.183892,-1.298752
12,-3.688000,-163.778855,-1.397705
13,-3.686000,-195.665004,-1.669824
14,-3.684000,-201.462486,-1.719301
15,-3.682000,-198.563745,-1.694562
16,-3.680000,-181.171300,-1.546134
17,-3.678000,-155.082633,-1.323490
18,-3.676000,-143.487670,-1.224538
19,-3.674000,-157.981374,-1.348229
20,-3.672000,-186.968782,-1.595610
21,-3.670000,-195.665004,-1.669824
22,-3.668000,-210.158708,-1.793515
23,-3.666000,-201.462486,-1.719301
24,-3.664000,-169.576337,-1.447181
25,-3.662000,-160.880114,-1.372967
26,-3.660000,-160.880114,-1.372967
27,-3.658000,-166.677596,-1.422443
28,-3.656000,-184.070041,-1.570872
29,-3.654000,-201.462486,-1.719301
30,-3.652000,-204.361226,-1.744039
31,-3.650000,-186.968782,-1.595610
32,-3.648000,-184.070041,-1.570872
33,-3.646000,-169.576337,-1.447181
34,-3.644000,-163.778855,-1.397705
35,-3.642000,-157.981374,-1.348229
36,-3.640000,-155.082633,-1.323490
37,-3.638000,-184.070041,-1.570872
38,-3.636000,-184.070041,-1.570872
39,-3.634000,-189.867522,-1.620348
40,-3.632000,-169.576337,-1.447181
41,-3.630000,-157.981374,-1.348229
42,-3.628000,-166.677596,-1.422443
43,-3.626000,-186.968782,-1.595610
44,-3.624000,-201.462486,-1.719301
45,-3.622000,-195.665004,-1.669824
46,-3.620000,-186.968782,-1.595610
47,-3.618000,-163.778855,-1.397705
48,-3.616000,-166.677596,-1.422443
49,-3.614000,-160.880114,-1.372967
50,-3.612000,-172.475078,-1.471919
51,-3.610000,-181.171300,-1.546134
52,-3.608000,-201.462486,-1.719301
