[NO1-A-1045HR-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
1907,0.014000,10060.079945,85.853708
1908,0.016000,10834.043738,92.458791
1909,0.018000,11436.981825,97.604324
1910,0.020000,11880.489167,101.389259
1911,0.022000,12213.844359,104.234145
1912,0.024000,12639.959257,107.870651
1913,0.026000,13222.606157,112.843017
1914,0.028000,13813.949280,117.889597
1915,0.030000,14156.000695,120.808697
1916,0.032000,14266.152845,121.748746
1917,0.034000,14286.444031,121.921913
1918,0.036000,14312.532698,122.144557
1919,0.038000,14248.760400,121.600317
1920,0.040000,13979.177506,119.299671
1921,0.042000,13471.897866,114.970496
1922,0.044000,12738.516444,108.711748
1923,0.046000,11831.210573,100.968710
1924,0.048000,10903.613518,93.052506
1925,0.050000,10320.966617,88.080140
1926,0.052000,10178.928318,86.867972
1927,0.054000,10257.194319,87.535901
1928,0.056000,10373.143951,88.525427
1929,0.058000,10199.219503,87.041139
1930,0.060000,9741.218457,83.132513
1931,0.062000,8958.558441,76.453216
1932,0.064000,7900.518049,67.423795
1933,0.066000,6697.540617,57.157468
1934,0.068000,5564.132965,47.484856
1935,0.070000,4735.093096,40.409748
1936,0.072000,4349.560570,37.119576
1937,0.074000,4482.902647,38.257530
1938,0.076000,5248.170218,44.788399
1939,0.078000,6668.553209,56.910087
1940,0.080000,8402.000208,71.703493
1941,0.082000,10025.295055,85.556850
1942,0.084000,11213.778783,95.699487
1943,0.086000,11863.096722,101.240830
1944,0.088000,12060.211097,102.923023
1945,0.090000,11955.856428,102.032450
1946,0.092000,11692.071015,99.781280
1947,0.094000,11489.159159,98.049610
1948,0.096000,11376.108268,97.084823
1949,0.098000,11370.310786,97.035346
1950,0.100000,11602.210050,99.014397
1951,0.102000,12190.654433,104.036239
1952,0.104000,13202.314972,112.669850
1953,0.106000,14466.165960,123.455678
1954,0.108000,15776.396802,134.637316
1955,0.110000,16796.753563,143.345141
1956,0.112000,17231.564683,147.055862
1957,0.114000,16944.589344,144.606786
1958,0.116000,15935.827546,135.997914
1959,0.118000,14379.203736,122.713534
1960,0.120000,12529.807106,106.930602
1961,0.122000,10549.967140,90.034453
1962,0.124000,8483.164950,72.396161
1963,0.126000,6297.514387,53.743605
1964,0.128000,3975.623007,33.928356
1965,0.130000,1688.516516,14.409965
1966,0.132000,-244.943598,-2.090373
1967,0.134000,-1827.656074,-15.597396
1968,0.136000,-3137.886916,-26.779034
1969,0.138000,-4378.547978,-37.366957
1970,0.140000,-5738.057413,-48.969144
1971,0.142000,-7216.415221,-61.585595
1972,0.144000,-8746.950363,-74.647331
1973,0.146000,-10010.801351,-85.433160
1974,0.148000,-10781.866404,-92.013504
1975,0.150000,-10889.119814,-92.928815
1976,0.152000,-10451.409953,-89.193357
1977,0.154000,-9547.002823,-81.475058
1978,0.156000,-8312.139243,-70.936611
1979,0.158000,-6827.983953,-58.270684
1980,0.160000,-5109.030659,-43.600968
1981,0.162000,-3250.937807,-27.743822
1982,0.164000,-1355.161324,-11.565080
1983,0.166000,444.956713,3.797304
1984,0.168000,1955.200669,16.685874
1985,0.170000,3085.709581,26.333748
1986,0.172000,3969.825525,33.878880
1987,0.174000,4682.915762,39.964462
1988,0.176000,5320.638738,45.406852
1989,0.178000,5856.905786,49.983408
1990,0.180000,6352.590462,54.213629
1991,0.182000,6732.325507,57.454326
1992,0.184000,7001.908401,59.754972
1993,0.186000,7245.402629,61.832976
1994,0.188000,7433.820781,63.440955
1995,0.190000,7474.403152,63.787289
1996,0.192000,7236.706406,61.758762
1997,0.194000,6593.185949,56.266895
1998,0.196000,5622.107781,47.979619
1999,0.198000,4482.902647,38.257530
2000,0.200000,3291.520178,28.090156
2001,0.202000,2143.618821,18.293853
2002,0.204000,995.717465,8.497550
2003,0.206000,-160.880114,-1.372967
2004,0.208000,-1224.717988,-10.451863
2005,0.210000,-2137.821340,-18.244377
2006,0.212000,-2940.772541,-25.096841
2007,0.214000,-3708.938853,-31.652448
2008,0.216000,-4442.320275,-37.911197
2009,0.218000,-5326.436219,-45.456329
2010,0.220000,-6451.147649,-55.054726
2011,0.222000,-7639.631377,-65.197363
2012,0.224000,-8717.962955,-74.399950
2013,0.226000,-9358.584671,-79.867079
2014,0.228000,-9529.610379,-81.326629
2015,0.230000,-9222.343854,-78.704386
2016,0.232000,-8488.962432,-72.445637
2017,0.234000,-7593.251525,-64.801553
2018,0.236000,-6787.401582,-57.924350
2019,0.238000,-6100.400013,-52.061411
2020,0.240000,-5210.486587,-44.466803
2021,0.242000,-4135.053751,-35.288954
2022,0.244000,-3016.139802,-25.740033
2023,0.246000,-2018.972967,-17.230113
2024,0.248000,-1175.439394,-10.031315
2025,0.250000,-578.298790,-4.935259
2026,0.252000,-102.905298,-0.878204
2027,0.254000,508.729010,4.341543
2028,0.256000,1389.946213,11.861937
2029,0.258000,2407.404234,20.545024
2030,0.260000,3392.976106,28.955991
2031,0.262000,4120.560047,35.165263
2032,0.264000,4624.940946,39.469699
2033,0.266000,4987.283546,42.561966
2034,0.268000,5236.575254,44.689446
2035,0.270000,5352.524886,45.678972
2036,0.272000,5282.955107,45.085257
2037,0.274000,4981.486064,42.512490
2038,0.276000,4445.219016,37.935935
2039,0.278000,3810.394781,32.518282
2040,0.280000,3239.342844,27.644869
2041,0.282000,2746.556908,23.439386
2042,0.284000,2366.821863,20.198690
2043,0.286000,2042.162893,17.428018
2044,0.288000,1674.022812,14.286275
2045,0.290000,1210.224284,10.328173
2046,0.292000,575.400049,4.910520
2047,0.294000,-131.892706,-1.125585
2048,0.296000,-929.046426,-7.928573
2049,0.298000,-1807.364889,-15.424229
2050,0.300000,-2703.075796,-23.068314
2051,0.302000,-3424.862255,-29.228110
2052,0.304000,-3943.736858,-33.656237
2053,0.306000,-4172.737381,-35.610550
2054,0.308000,-4152.446195,-35.437383
2055,0.310000,-4042.294045,-34.497333
2056,0.312000,-3856.774634,-32.914093
2057,0.314000,-3679.951445,-31.405066
2058,0.316000,-3491.533293,-29.797087
2059,0.318000,-3297.317660,-28.139632
2060,0.320000,-2937.873800,-25.072103
2061,0.322000,-2500.163940,-21.336644
2062,0.324000,-2010.276745,-17.155899
2063,0.326000,-1523.288290,-12.999892
2064,0.328000,-998.616205,-8.522289
2065,0.330000,-250.741079,-2.139849
2066,0.332000,734.830793,6.271118
2067,0.334000,1949.403188,16.636398
2068,0.336000,3346.596253,28.560180
2069,0.338000,4949.599915,42.240371
2070,0.340000,6514.919947,55.598965
2071,0.342000,7732.391083,65.988983
2072,0.344000,8436.785097,72.000351
2073,0.346000,8703.469251,74.276259
2074,0.348000,8648.393176,73.806235
2075,0.350000,8309.240502,70.911873
2076,0.352000,7859.935678,67.077461
2077,0.354000,7459.909448,63.663598
2078,0.356000,7048.288254,60.150783
2079,0.358000,6555.502318,55.945299
2080,0.360000,5993.146603,51.146100
2081,0.362000,5511.955630,47.039569
2082,0.364000,5204.689106,44.417327
2083,0.366000,4972.789842,42.438276
2084,0.368000,4604.649760,39.296532
2085,0.370000,4033.597823,34.423119
2086,0.372000,3366.887439,28.733347
2087,0.374000,2616.113572,22.326170
2088,0.376000,1842.149778,15.721087
2089,0.378000,1175.439394,10.031315
2090,0.380000,642.071087,5.479498
2091,0.382000,137.690188,1.175062
2092,0.384000,-381.184415,-3.253065
2093,0.386000,-958.033834,-8.175955
2094,0.388000,-1474.009697,-12.579343
2095,0.390000,-1798.668666,-15.350015
2096,0.392000,-1845.048519,-15.745825
2097,0.394000,-1755.187554,-14.978943
2098,0.396000,-1587.060588,-13.544131
2099,0.398000,-1392.844954,-11.886675
2100,0.400000,-1314.578953,-11.218746
2101,0.402000,-1320.376434,-11.268222
2102,0.404000,-1291.389026,-11.020840
2103,0.406000,-1033.401095,-8.819146
2104,0.408000,-563.805086,-4.811568
2105,0.410000,15.943074,0.136060
2106,0.412000,581.197530,4.959997
2107,0.414000,1088.477170,9.289171
2108,0.416000,1555.174439,13.272011
2109,0.418000,1865.339705,15.918992
2110,0.420000,2082.745265,17.774352
2111,0.422000,2149.416303,18.343329
2112,0.424000,2117.530154,18.071210
2113,0.426000,1911.719557,16.314802
2114,0.428000,1474.009697,12.579343
2115,0.430000,963.831316,8.225431
2116,0.432000,479.741602,4.094162
2117,0.434000,140.588929,1.199800
2118,0.436000,-44.930482,-0.383441
2119,0.438000,-149.285151,-1.274014
2120,0.440000,-369.589452,-3.154113
2121,0.442000,-592.792494,-5.058949
2122,0.444000,-789.906868,-6.741143
2123,0.446000,-885.565314,-7.557501
2124,0.448000,-931.945167,-7.953311
2125,0.450000,-879.767833,-7.508025
2126,0.452000,-888.464055,-7.582239
2127,0.454000,-1117.464578,-9.536552
2128,0.456000,-1598.655551,-13.643083
2129,0.458000,-2132.023858,-18.194901
2130,0.460000,-2456.682828,-20.965572
2131,0.462000,-2572.632460,-21.955097
2132,0.464000,-2607.417349,-22.251955
2133,0.466000,-2642.202239,-22.548813
2134,0.468000,-2758.151871,-23.538338
2135,0.470000,-2853.810317,-24.354697
2136,0.472000,-2865.405280,-24.453649
2137,0.474000,-2746.556908,-23.439386
2138,0.476000,-2537.847570,-21.658240
2139,0.478000,-2346.530677,-20.025523
2140,0.480000,-2242.176008,-19.134950
2141,0.482000,-2291.454602,-19.555498
2142,0.484000,-2201.593637,-18.788616
2143,0.486000,-2010.276745,-17.155899
2144,0.488000,-1647.934145,-14.063631
2145,0.490000,-1224.717988,-10.451863
2146,0.492000,-873.970351,-7.458549
2147,0.494000,-740.628274,-6.320594
2148,0.496000,-781.210645,-6.666928
2149,0.498000,-908.755241,-7.755406
2150,0.500000,-905.856500,-7.730668
2151,0.502000,-740.628274,-6.320594
2152,0.504000,-505.830270,-4.316805
2153,0.506000,-450.754194,-3.846780
2154,0.508000,-592.792494,-5.058949
2155,0.510000,-821.793017,-7.013262
2156,0.512000,-949.337612,-8.101740
2157,0.514000,-963.831316,-8.225431
2158,0.516000,-818.894276,-6.988524
2159,0.518000,-592.792494,-5.058949
2160,0.520000,-462.349158,-3.945733
2161,0.522000,-529.020196,-4.514710
2162,0.524000,-723.235829,-6.172165
2163,0.526000,-897.160277,-7.656454
2164,0.528000,-876.869092,-7.483287
2165,0.530000,-734.830793,-6.271118
2166,0.532000,-558.007604,-4.762092
2167,0.534000,-482.640343,-4.118900
2168,0.536000,-447.855454,-3.822042
2169,0.538000,-447.855454,-3.822042
2170,0.540000,-450.754194,-3.846780
2171,0.542000,-294.222191,-2.510921
2172,0.544000,18.841815,0.160798
2173,0.546000,314.513377,2.684088
2174,0.548000,415.969305,3.549923
2175,0.550000,279.728487,2.387230
2176,0.552000,15.943074,0.136060
2177,0.554000,-259.437302,-2.214063
2178,0.556000,-439.159231,-3.747828
2179,0.558000,-526.121455,-4.489972
2180,0.560000,-514.526492,-4.391019
2181,0.562000,-529.020196,-4.514710
2182,0.564000,-607.286198,-5.182640
2183,0.566000,-682.653458,-5.825832
2184,0.568000,-595.691234,-5.083687
2185,0.570000,-300.019673,-2.560397
2186,0.572000,102.905298,0.878204
2187,0.574000,471.045380,4.019947
2188,0.576000,720.337089,6.147427
2189,0.578000,842.084202,7.186429
2190,0.580000,917.451463,7.829621
2191,0.582000,1042.097317,8.893361
2192,0.584000,1291.389026,11.020840
2193,0.586000,1589.959329,13.568869
2194,0.588000,1845.048519,15.745825
2195,0.590000,2024.770449,17.279589
2196,0.592000,2181.302452,18.615449
2197,0.594000,2398.708012,20.470809
2198,0.596000,2723.366981,23.241481
2199,0.598000,3132.089434,26.729558
2200,0.600000,3500.229515,29.871302
2201,0.602000,3726.331298,31.800876
2202,0.604000,3833.584707,32.716188
2203,0.606000,3853.875893,32.889355
2204,0.608000,3885.762042,33.161474
2205,0.610000,3969.825525,33.878880
2206,0.612000,4004.610415,34.175738
2207,0.614000,3932.141895,33.557284
2208,0.616000,3723.432557,31.776138
2209,0.618000,3395.874847,28.980729
2210,0.620000,3045.127210,25.987414
2211,0.622000,2746.556908,23.439386
2212,0.624000,2561.037496,21.856145
2213,0.626000,2381.315567,20.322380
2214,0.628000,2137.821340,18.244377
2215,0.630000,1830.554815,15.622134
2216,0.632000,1491.402141,12.727772
2217,0.634000,1143.553245,9.759195
2218,0.636000,934.843908,7.978050
2219,0.638000,810.198053,6.914310
2220,0.640000,743.527015,6.345332
2221,0.642000,633.374865,5.405283
2222,0.644000,453.652935,3.871519
2223,0.646000,213.057449,1.818253
2224,0.648000,-10.145593,-0.086583
2225,0.650000,-163.778855,-1.397705
2226,0.652000,-175.373818,-1.496657
2227,0.654000,-149.285151,-1.274014
2228,0.656000,-178.272559,-1.521395
2229,0.658000,-326.108340,-2.783041
2230,0.660000,-500.032788,-4.267329
2231,0.662000,-639.172346,-5.454759
2232,0.664000,-615.982420,-5.256854
2233,0.666000,-442.057972,-3.772566
2234,0.668000,-213.057449,-1.818253
2235,0.670000,-24.639297,-0.210274
2236,0.672000,-36.234260,-0.309227
2237,0.674000,-146.386410,-1.249276
2238,0.676000,-242.044857,-2.065635
2239,0.678000,-297.120932,-2.535659
2240,0.680000,-369.589452,-3.154113
2241,0.682000,-439.159231,-3.747828
2242,0.684000,-639.172346,-5.454759
2243,0.686000,-902.957759,-7.705930
2244,0.688000,-1160.945690,-9.907624
2245,0.690000,-1256.604137,-10.723983
2246,0.692000,-1201.528061,-10.253958
2247,0.694000,-1079.780948,-9.214956
2248,0.696000,-1047.894799,-8.942837
2249,0.698000,-1131.958282,-9.660243
2250,0.700000,-1308.781471,-11.169269
2251,0.702000,-1471.110956,-12.554605
2252,0.704000,-1601.554292,-13.667821
2253,0.706000,-1624.744218,-13.865726
2254,0.708000,-1650.832885,-14.088370
2255,0.710000,-1685.617775,-14.385227
2256,0.712000,-1816.061111,-15.498443
2257,0.714000,-1975.491855,-16.859041
2258,0.716000,-2085.644005,-17.799090
2259,0.718000,-2068.251561,-17.650661
2260,0.720000,-1937.808225,-16.537445
2261,0.722000,-1737.795109,-14.830514
2262,0.724000,-1563.870661,-13.346225
2263,0.726000,-1421.832362,-12.134057
2264,0.728000,-1302.983989,-11.119793
2265,0.730000,-1230.515469,-10.501340
2266,0.732000,-1149.350727,-9.808672
2267,0.734000,-1065.287244,-9.091266
2268,0.736000,-1030.502354,-8.794408
2269,0.738000,-1129.059541,-9.635505
2270,0.740000,-1294.287767,-11.045579
2271,0.742000,-1427.629844,-12.183533
2272,0.744000,-1418.933621,-12.109319
2273,0.746000,-1317.477693,-11.243484
2274,0.748000,-1166.743172,-9.957101
2275,0.750000,-1033.401095,-8.819146
2276,0.752000,-989.919983,-8.448074
2277,0.754000,-1004.413687,-8.571765
2278,0.756000,-1004.413687,-8.571765
2279,0.758000,-963.831316,-8.225431
2280,0.760000,-882.666573,-7.532763
2281,0.762000,-781.210645,-6.666928
2282,0.764000,-760.919460,-6.493761
2283,0.766000,-821.793017,-7.013262
2284,0.768000,-847.881684,-7.235905
2285,0.770000,-836.286721,-7.136953
2286,0.772000,-740.628274,-6.320594
2287,0.774000,-630.476124,-5.380545
2288,0.776000,-485.539084,-4.143638
2289,0.778000,-395.678119,-3.376756
2290,0.780000,-392.779378,-3.352018
2291,0.782000,-502.931529,-4.292067
2292,0.784000,-578.298790,-4.935259
2293,0.786000,-563.805086,-4.811568
2294,0.788000,-439.159231,-3.747828
2295,0.790000,-331.905822,-2.832517
2296,0.792000,-314.513377,-2.684088
2297,0.794000,-389.880638,-3.327280
2298,0.796000,-468.146639,-3.995209
2299,0.798000,-485.539084,-4.143638
2300,0.800000,-398.576860,-3.401494
2301,0.802000,-207.259967,-1.768777
2302,0.804000,13.044334,0.111322
2303,0.806000,143.487670,1.224538
2304,0.808000,166.677596,1.422443
2305,0.810000,102.905298,0.878204
2306,0.812000,62.322927,0.531870
2307,0.814000,160.880114,1.372967
2308,0.816000,349.298266,2.980946
2309,0.818000,572.501308,4.885782
2310,0.820000,775.413164,6.617452
2311,0.822000,940.641389,8.027526
2312,0.824000,1050.793540,8.967575
2313,0.826000,1181.236876,10.080791
2314,0.828000,1366.756287,11.664032
2315,0.830000,1624.744218,13.865726
2316,0.832000,1847.947260,15.770563
2317,0.834000,1955.200669,16.685874
2318,0.836000,1989.985559,16.982732
2319,0.838000,2033.466671,17.353804
2320,0.840000,2056.656597,17.551709
2321,0.842000,2137.821340,18.244377
2322,0.844000,2230.581045,19.035997
2323,0.846000,2332.036973,19.901832
2324,0.848000,2366.821863,20.198690
2325,0.850000,2352.328159,20.074999
2326,0.852000,2326.239492,19.852356
2327,0.854000,2320.442010,19.802879
2328,0.856000,2314.644528,19.753403
2329,0.858000,2314.644528,19.753403
2330,0.860000,2268.264676,19.357593
2331,0.862000,2140.720080,18.269115
2332,0.864000,1940.706965,16.562183
2333,0.866000,1749.390073,14.929466
2334,0.868000,1575.465625,13.445178
2335,0.870000,1465.313474,12.505129
2336,0.872000,1378.351250,11.762985
2337,0.874000,1268.199100,10.822935
2338,0.876000,1094.274652,9.338647
2339,0.878000,888.464055,7.582239
2340,0.880000,746.425756,6.370071
2341,0.882000,711.640866,6.073213
2342,0.884000,705.843385,6.023737
2343,0.886000,671.058495,5.726879
2344,0.888000,592.792494,5.058949
2345,0.890000,444.956713,3.797304
2346,0.892000,256.538561,2.189325
2347,0.894000,97.107817,0.828728
2348,0.896000,39.133001,0.333965
2349,0.898000,65.221668,0.556608
2350,0.900000,79.715372,0.680299
2351,0.902000,-27.538038,-0.235012
2352,0.904000,-172.475078,-1.471919
2353,0.906000,-294.222191,-2.510921
2354,0.908000,-323.209599,-2.758302
2355,0.910000,-311.614636,-2.659350
2356,0.912000,-288.424710,-2.461445
2357,0.914000,-302.918414,-2.585135
2358,0.916000,-386.981897,-3.302541
2359,0.918000,-555.108863,-4.737353
2360,0.920000,-711.640866,-6.073213
2361,0.922000,-772.514423,-6.592714
2362,0.924000,-694.248422,-5.924784
2363,0.926000,-595.691234,-5.083687
2364,0.928000,-595.691234,-5.083687
2365,0.930000,-729.033311,-6.221642
2366,0.932000,-905.856500,-7.730668
2367,0.934000,-1018.907391,-8.695456
2368,0.936000,-1091.375911,-9.313909
2369,0.938000,-1073.983466,-9.165480
2370,0.940000,-992.818724,-8.472812
2371,0.942000,-960.932575,-8.200693
2372,0.944000,-1018.907391,-8.695456
2373,0.946000,-1184.135617,-10.105529
2374,0.948000,-1331.971397,-11.367174
2375,0.950000,-1404.439917,-11.985628
2376,0.952000,-1369.655028,-11.688770
2377,0.954000,-1320.376434,-11.268222
2378,0.956000,-1271.097841,-10.847674
2379,0.958000,-1253.705396,-10.699245
2380,0.960000,-1291.389026,-11.020840
2381,0.962000,-1372.553769,-11.713508
2382,0.964000,-1427.629844,-12.183533
2383,0.966000,-1372.553769,-11.713508
2384,0.968000,-1250.806655,-10.674507
2385,0.970000,-1155.148209,-9.858148
2386,0.972000,-1163.844431,-9.932362
2387,0.974000,-1216.021765,-10.377649
2388,0.976000,-1268.199100,-10.822935
2389,0.978000,-1250.806655,-10.674507
2390,0.980000,-1137.755764,-9.709719
2391,0.982000,-1018.907391,-8.695456
2392,0.984000,-905.856500,-7.730668
2393,0.986000,-873.970351,-7.458549
2394,0.988000,-923.248945,-7.879097
2395,0.990000,-995.717465,-8.497550
2396,0.992000,-1007.312428,-8.596503
2397,0.994000,-943.540130,-8.052264
2398,0.996000,-853.679165,-7.285382
2399,0.998000,-830.489239,-7.087477
2400,1.000000,-856.577906,-7.310120
2401,1.002000,-900.059018,-7.681192
2402,1.004000,-900.059018,-7.681192
2403,1.006000,-871.071610,-7.433810
2404,1.008000,-763.818201,-6.518499
2405,1.010000,-665.261014,-5.677403
2406,1.012000,-615.982420,-5.256854
2407,1.014000,-607.286198,-5.182640
2408,1.016000,-653.666050,-5.578450
2409,1.018000,-589.893753,-5.034211
2410,1.020000,-456.551676,-3.896257
2411,1.022000,-334.804562,-2.857255
2412,1.024000,-239.146116,-2.040896
2413,1.026000,-253.639820,-2.164587
2414,1.028000,-363.791970,-3.104636
2415,1.030000,-485.539084,-4.143638
2416,1.032000,-540.615159,-4.613663
2417,1.034000,-482.640343,-4.118900
2418,1.036000,-343.500785,-2.931469
2419,1.038000,-227.551153,-1.941944
2420,1.040000,-175.373818,-1.496657
2421,1.042000,-201.462486,-1.719301
2422,1.044000,-207.259967,-1.768777
2423,1.046000,-126.095225,-1.076109
2424,1.048000,27.538038,0.235012
2425,1.050000,186.968782,1.595610
2426,1.052000,256.538561,2.189325
2427,1.054000,271.032265,2.313016
2428,1.056000,215.956190,1.842991
2429,1.058000,218.854930,1.867729
2430,1.060000,331.905822,2.832517
2431,1.062000,549.311382,4.687877
2432,1.064000,775.413164,6.617452
2433,1.066000,905.856500,7.730668
2434,1.068000,955.135093,8.151216
2435,1.070000,978.325020,8.349122
2436,1.072000,1033.401095,8.819146
2437,1.074000,1175.439394,10.031315
2438,1.076000,1459.515993,12.455652
2439,1.078000,1772.579999,15.127371
2440,1.080000,1952.301929,16.661136
2441,1.082000,2004.479263,17.106422
2442,1.084000,1978.390596,16.883779
2443,1.086000,1958.099410,16.710612
2444,1.088000,2001.580522,17.081684
2445,1.090000,2100.137709,17.922781
2446,1.092000,2178.403711,18.590711
2447,1.094000,2192.897415,18.714401
2448,1.096000,2103.036450,17.947519
2449,1.098000,1900.124594,16.215849
2450,1.100000,1694.313997,14.459442
2451,1.102000,1589.959329,13.568869
2452,1.104000,1552.275698,13.247273
2453,1.106000,1508.794586,12.876201
2454,1.108000,1352.262583,11.540341
2455,1.110000,1143.553245,9.759195
2456,1.112000,946.438871,8.077002
2457,1.114000,798.603090,6.815357
2458,1.116000,714.539607,6.097951
2459,1.118000,621.779902,5.306331
2460,1.120000,558.007604,4.762092
2461,1.122000,436.260490,3.723090
2462,1.124000,218.854930,1.867729
2463,1.126000,-1.449370,-0.012369
2464,1.128000,-82.614113,-0.705037
2465,1.130000,-97.107817,-0.828728
2466,1.132000,-59.424186,-0.507132
2467,1.134000,-71.019150,-0.606084
2468,1.136000,-134.791447,-1.150323
2469,1.138000,-175.373818,-1.496657
2470,1.140000,-186.968782,-1.595610
2471,1.142000,-149.285151,-1.274014
2472,1.144000,-68.120409,-0.581346
2473,1.146000,10.145593,0.086583
2474,1.148000,-7.246852,-0.061845
2475,1.150000,-91.310335,-0.779251
2476,1.152000,-224.652412,-1.917206
2477,1.154000,-320.310858,-2.733564
2478,1.156000,-311.614636,-2.659350
2479,1.158000,-297.120932,-2.535659
2480,1.160000,-329.007081,-2.807779
2481,1.162000,-389.880638,-3.327280
2482,1.164000,-453.652935,-3.871519
2483,1.166000,-500.032788,-4.267329
2484,1.168000,-531.918937,-4.539448
2485,1.170000,-529.020196,-4.514710
2486,1.172000,-497.134047,-4.242591
2487,1.174000,-508.729010,-4.341543
2488,1.176000,-665.261014,-5.677403
2489,1.178000,-859.476647,-7.334858
2490,1.180000,-1027.603613,-8.769670
2491,1.182000,-1094.274652,-9.338647
2492,1.184000,-1094.274652,-9.338647
2493,1.186000,-1085.578429,-9.264433
2494,1.188000,-1152.249468,-9.833410
2495,1.190000,-1256.604137,-10.723983
2496,1.192000,-1372.553769,-11.713508
2497,1.194000,-1459.515993,-12.455652
2498,1.196000,-1418.933621,-12.109319
2499,1.198000,-1279.794063,-10.921888
2500,1.200000,-1126.160801,-9.610767
2501,1.202000,-1082.679689,-9.239695
2502,1.204000,-1175.439394,-10.031315
2503,1.206000,-1323.275175,-11.292960
2504,1.208000,-1372.553769,-11.713508
2505,1.210000,-1297.186508,-11.070317
2506,1.212000,-1137.755764,-9.709719
2507,1.214000,-978.325020,-8.349122
2508,1.216000,-879.767833,-7.508025
2509,1.218000,-847.881684,-7.235905
2510,1.220000,-885.565314,-7.557501
2511,1.222000,-931.945167,-7.953311
2512,1.224000,-839.185461,-7.161691
2513,1.226000,-691.349681,-5.900046
2514,1.228000,-601.488716,-5.133164
2515,1.230000,-615.982420,-5.256854
2516,1.232000,-717.438348,-6.122689
2517,1.234000,-824.691757,-7.038000
2518,1.236000,-859.476647,-7.334858
2519,1.238000,-815.995535,-6.963786
2520,1.240000,-688.450940,-5.875308
2521,1.242000,-566.703826,-4.836306
2522,1.244000,-555.108863,-4.737353
2523,1.246000,-650.767310,-5.553712
2524,1.248000,-740.628274,-6.320594
2525,1.250000,-795.704349,-6.790619
2526,1.252000,-700.045903,-5.974260
2527,1.254000,-543.513900,-4.638401
2528,1.256000,-427.564268,-3.648875
2529,1.258000,-395.678119,-3.376756
2530,1.260000,-456.551676,-3.896257
2531,1.262000,-523.222714,-4.465234
2532,1.264000,-502.931529,-4.292067
2533,1.266000,-384.083156,-3.277803
2534,1.268000,-218.854930,-1.867729
2535,1.270000,-94.209076,-0.803989
2536,1.272000,-71.019150,-0.606084
2537,1.274000,-73.917890,-0.630823
2538,1.276000,-59.424186,-0.507132
2539,1.278000,4.348111,0.037107
2540,1.280000,105.804039,0.902942
2541,1.282000,215.956190,1.842991
2542,1.284000,262.336042,2.238801
2543,1.286000,242.044857,2.065635
2544,1.288000,213.057449,1.818253
2545,1.290000,218.854930,1.867729
2546,1.292000,346.399526,2.956207
2547,1.294000,529.020196,4.514710
2548,1.296000,659.463532,5.627926
2549,1.298000,688.450940,5.875308
2550,1.300000,642.071087,5.479498
2551,1.302000,584.096271,4.984735
2552,1.304000,575.400049,4.910520
2553,1.306000,642.071087,5.479498
2554,1.308000,763.818201,6.518499
2555,1.310000,882.666573,7.532763
2556,1.312000,917.451463,7.829621
2557,1.314000,871.071610,7.433810
2558,1.316000,856.577906,7.310120
2559,1.318000,960.932575,8.200693
2560,1.320000,1131.958282,9.660243
2561,1.322000,1297.186508,11.070317
2562,1.324000,1366.756287,11.664032
2563,1.326000,1384.148732,11.812461
2564,1.328000,1349.363842,11.515603
2565,1.330000,1314.578953,11.218746
2566,1.332000,1349.363842,11.515603
2567,1.334000,1447.921029,12.356700
2568,1.336000,1534.883253,13.098844
2569,1.338000,1526.187031,13.024630
2570,1.340000,1424.731103,12.158795
2571,1.342000,1308.781471,11.169269
2572,1.344000,1268.199100,10.822935
2573,1.346000,1291.389026,11.020840
2574,1.348000,1320.376434,11.268222
2575,1.350000,1340.667620,11.441389
2576,1.352000,1285.591545,10.971364
2577,1.354000,1114.565837,9.511814
2578,1.356000,859.476647,7.334858
2579,1.358000,604.387457,5.157902
2580,1.360000,468.146639,3.995209
2581,1.362000,418.868046,3.574661
2582,1.364000,311.614636,2.659350
2583,1.366000,160.880114,1.372967
2584,1.368000,-18.841815,-0.160798
2585,1.370000,-175.373818,-1.496657
2586,1.372000,-268.133524,-2.288278
2587,1.374000,-323.209599,-2.758302
2588,1.376000,-389.880638,-3.327280
2589,1.378000,-439.159231,-3.747828
2590,1.380000,-531.918937,-4.539448
2591,1.382000,-700.045903,-5.974260
2592,1.384000,-836.286721,-7.136953
2593,1.386000,-888.464055,-7.582239
2594,1.388000,-853.679165,-7.285382
2595,1.390000,-795.704349,-6.790619
2596,1.392000,-766.716941,-6.543238
2597,1.394000,-758.020719,-6.469023
2598,1.396000,-723.235829,-6.172165
2599,1.398000,-711.640866,-6.073213
2600,1.400000,-668.159754,-5.702141
2601,1.402000,-569.602567,-4.861044
2602,1.404000,-444.956713,-3.797304
2603,1.406000,-372.488193,-3.178851
2604,1.408000,-378.285674,-3.228327
2605,1.410000,-456.551676,-3.896257
2606,1.412000,-479.741602,-4.094162
2607,1.414000,-444.956713,-3.797304
2608,1.416000,-366.690711,-3.129374
2609,1.418000,-288.424710,-2.461445
2610,1.420000,-271.032265,-2.313016
2611,1.422000,-329.007081,-2.807779
2612,1.424000,-415.969305,-3.549923
2613,1.426000,-500.032788,-4.267329
